城市,省份,年份,单位面积建材碳排放（kgco2/m2),施工面积(万平方米),建筑面积(万平方米),电力消费量（亿千瓦小时）,电网因子（kgco2/kwh),人均地区生产总值(元）,第三产业比重,总人口（万人）,城镇化率,能源结构,气候区,co2总量（万吨）,经度,纬度
包头市,内蒙古自治区,2017,230.1467481,2904.334131,170323.7173,252825.0,0.9015,135225.9,0.5691,224.0,0.644460035,0.445140002,1,2138.09396,109.944912,40.6174777
宝鸡市,陕西省,2017,556.5994178,545.2510175,33375.57682,88740.0,0.7415,54821.6,0.2712,381.0,0.286236261,0.332704436,2,928.6400989,107.2322378,34.3609713
保定市,河北省,2017,404.5909131,2110.701534,193237.2952,283838.0,0.8705,31711.0,0.4336,1199.0,0.351724494,0.285658664,2,3789.01981,115.490696,38.8579735
保山市,云南省,2017,261.1616017,599.8765215,15274.27851,61046.0,0.2785,25680.0,0.392,263.0,0.118260777,0.452359921,5,409.9468681,99.1591622,25.1147115
北海市,广西壮族自治区,2017,393.7937371,247.1834845,22858.08449,95088.0,0.4675,67092.3,0.3026,175.0,0.295051858,0.414618127,4,839.327614,109.3729721,21.6740808
北京,,2017,783.4923021,69860.42883,99634.60011,1077.559203,0.7485,130284.0575,0.781394752,2325.64,0.808449,0.476632056,2,17829.22004,116.2,39.56
本溪市,辽宁省,2017,212.6396349,152.1350295,18943.91985,71713.0,0.7475,49563.2,0.4911,148.0,0.695484037,0.353336551,1,258.9185568,124.157425,41.176944
毕节市,贵州省,2017,321.5397761,1313.109414,91730.93442,73318.3,0.4675,28043.4,0.396933333,923.0,0.270597005,0.453987555,3,1583.611888,105.215166,27.2150032
滨州市,山东省,2017,325.1220909,385.7314491,27139.02785,106554.0,0.8605,66822.2,0.4473,394.0,0.274047469,0.424243243,2,549.1480642,117.9647262,37.3821206
亳州市,安徽省,2017,466.946286,990.0335951,38579.45528,75559.0,0.7815,22321.5,0.425633333,651.0,0.14259733,0.475485249,3,1230.052477,115.7730968,33.8490794
沧州市,河北省,2017,404.5909131,850.2426628,77840.75093,132451.0,0.8705,49309.1,0.482,778.0,0.486455318,0.285658664,2,1526.31068,116.8511597,38.3042796
常德市,湖南省,2017,560.831489,1408.34517,52320.13395,102037.0,0.4895,54360.0,0.5446,606.0,0.251546911,0.348100667,3,1716.940835,111.6928724,29.034552
常州市,江苏省,2017,1018.934595,598.4047798,63207.96142,201974.0,0.7225,129241.2,0.510166667,379.0,0.618113682,0.53803584,3,2842.903431,119.9691539,31.8122623
朝阳市,辽宁省,2017,212.6396349,221.0660816,27527.24434,60632.0,0.7475,25274.2,0.510566667,336.0,0.30323759,0.353336551,1,376.2322917,120.4390738,41.5754767
潮州市,广东省,2017,281.7603218,110.4823642,9736.974718,105946.0,0.5635,39378.8,0.444133333,276.0,0.297879844,0.532337631,4,191.1465823,116.6204223,23.656593
郴州市,湖南省,2017,560.831489,1631.286072,60602.40603,102043.0,0.4895,50262.4,0.4596,534.0,0.513200733,0.348100667,3,1988.732401,113.0094337,25.7733598
成都市,四川省,2017,715.9104952,9640.4984,442831.903,921480.0,0.2205,81991.3,0.502033333,1435.0,0.62565457,0.31780787,3,19502.06152,104.063315,30.659867
承德市,河北省,2017,404.5909131,513.0781457,46972.9289,67136.0,0.8705,42589.2,0.456233333,380.0,0.343265103,0.285658664,2,921.0507628,117.9567031,40.9507147
池州市,安徽省,2017,466.946286,258.8076877,10085.17253,28083.0,0.7815,44353.8,0.4707,162.0,0.206165344,0.475485249,3,321.5517522,117.4859885,30.6671088
赤峰市,内蒙古自治区,2017,230.1467481,2617.753505,153517.2911,110952.0,0.9015,47667.1,0.503166667,460.0,0.279719856,0.445140002,1,1927.120884,118.9759212,43.2564906
崇左市,广西壮族自治区,2017,393.7937371,88.48307083,8182.397435,50086.0,0.4675,39913.0,0.3339,250.0,0.18581325,0.414618127,4,300.4500275,107.328244,22.4910206
滁州市,安徽省,2017,466.946286,1314.207126,51211.79252,82279.0,0.7815,38390.8,0.341033333,454.0,0.244548421,0.475485249,3,1632.817046,118.3139455,32.3027377
达州市,四川省,2017,715.9104952,440.3671543,20228.06465,48834.0,0.2205,27705.8,0.4454,672.0,0.241202618,0.31780787,3,890.8322971,107.650683,31.345115
大连市,辽宁省,2017,212.6396349,2137.255637,266131.9986,323235.0,0.7475,101190.5,0.5148,595.0,0.725244768,0.353336551,1,3637.394666,121.6098013,38.9130495
大庆市,黑龙江省,2017,132.2258354,250.3177762,66749.55517,151560.0,0.7695,88509.7,0.3638,273.0,0.597891431,0.247972545,1,744.532019,124.5598093,46.3240228
大同市,山西省,2017,288.5666376,1155.610279,73883.70937,126453.0,0.8215,31456.0,0.584133333,318.0,0.554821033,0.340747384,2,1195.111121,113.2952665,40.0923194
丹东市,辽宁省,2017,212.6396349,326.8157065,40695.23348,84348.0,0.7475,32379.5,0.517166667,235.0,0.444602434,0.353336551,1,556.2075436,124.3821748,40.1237658
儋州市,海南省,2017,121.0857236,257.4771346,8503.888384,19365.0,0.4035,30215.94186,0.4711,96.0,12.29321279,0.406563936,4,132.2490061,109.404444,19.568889
德阳市,四川省,2017,715.9104952,407.0438402,18697.3734,124711.0,0.2205,53397.6,0.3947,388.0,0.29783193,0.31780787,3,823.4215373,104.39013,31.1244028
德州市,山东省,2017,325.1220909,823.385962,57931.22289,129982.0,0.8605,53710.3,0.402233333,595.0,0.442102213,0.424243243,2,1172.216598,116.3534091,37.4363704
定西市,甘肃省,2017,211.7085786,446.7417552,20485.81947,19446.0,0.5455,12997.6,0.584933333,303.0,0.122829887,0.435883586,2,365.5147599,104.59362,35.1773165
东莞市,广东省,2017,281.7603218,1161.183913,102336.8615,384997.0,0.5635,65505.3,0.518666667,211.0,0.499628907,0.532337631,4,2008.97526,113.7452332,23.0183568
东营市,山东省,2017,325.1220909,689.4293663,48506.39691,56801.0,0.8605,170445.9,0.325733333,195.0,0.363148524,0.424243243,2,981.5087745,118.6689349,37.4334738
鄂尔多斯市,内蒙古自治区,2017,230.1467481,1501.603976,88061.06997,109004.0,0.9015,217242.6,0.459833333,161.0,0.32287279,0.445140002,1,1105.441125,108.8134284,39.4602947
鄂州市,湖北省,2017,1247.411199,114.7288711,5448.956559,42252.0,0.3255,80404.5,0.344466667,111.0,0.526342982,0.362628424,3,307.5924931,114.8898988,30.3925379
防城港市,广西壮族自治区,2017,393.7937371,108.5521776,10038.27117,51623.0,0.4675,79805.7,0.365033333,98.0,0.490801771,0.414618127,4,368.595986,108.0271898,21.8615
佛山市,广东省,2017,281.7603218,2404.527502,211914.5772,474846.0,0.5635,112330.9,0.420733333,420.0,0.580229142,0.532337631,4,4160.095752,113.1159558,23.0239788
福州市,福建省,2017,1553.730987,5166.324968,205427.5011,531523.0,0.5235,86965.0,0.510366667,693.0,0.548402292,0.526605923,3,14727.86782,119.2918215,26.0774954
抚顺市,辽宁省,2017,212.6396349,206.7769373,25747.9539,93342.0,0.7475,45374.3,0.3733,211.0,0.686290754,0.353336551,1,351.9136018,123.924157,41.8692972
抚州市,江西省,2017,613.853411,379.050551,24294.96782,92431.0,0.6065,32690.1,0.4315,431.0,0.204516216,0.38773867,3,1072.503903,116.415177,27.502232
阜新市,辽宁省,2017,212.6396349,88.64104891,11037.62185,57611.0,0.7475,24246.6,0.509766667,186.0,0.464568513,0.353336551,1,150.858172,122.015278,42.330278
阜阳市,安徽省,2017,466.946286,1589.469481,61938.16762,103263.0,0.7815,19179.3,0.3757,1070.0,0.155944436,0.475485249,3,1974.812654,115.8090001,32.8926763
赣州市,江西省,2017,613.853411,983.9092494,63062.94369,205578.0,0.6065,27574.0,0.433766667,974.0,0.235251927,0.38773867,3,2783.920265,114.9287362,25.8332103
固原市,宁夏回族自治区,2017,220.3344729,552.9977346,17859.49845,18400.0,0.7515,21692.0,0.517333333,151.0,0.194904591,0.479765984,7,301.7800012,106.232668,35.93495
广安市,四川省,2017,715.9104952,946.2238665,43464.36232,67658.7,0.2205,36583.9,0.371633333,465.0,0.222577986,0.31780787,3,1914.145441,106.6286646,30.4593051
广元市,四川省,2017,715.9104952,323.8719543,14876.9107,60409.0,0.2205,26988.3,0.398966667,303.0,0.249825365,0.31780787,3,655.1705644,105.8395358,32.2685578
广州市,广东省,2017,281.7603218,4469.895013,393938.481,1101528.0,0.5635,146438.6,0.712,898.0,1.432520842,0.532337631,4,7733.407599,113.2592945,23.1301964
贵港市,广西壮族自治区,2017,393.7937371,200.6421528,18554.21405,101169.0,0.4675,23813.2,0.3863,556.0,0.118973174,0.414618127,4,681.2934921,110.0412939,23.3594346
贵阳市,贵州省,2017,321.5397761,6413.989044,448067.162,590416.0,0.4675,75841.5,0.580866667,408.0,0.514969723,0.453987555,5,7735.280238,106.6246178,26.6499922
桂林市,广西壮族自治区,2017,393.7937371,441.2650521,40805.61396,172912.0,0.4675,44579.2,0.4759,534.0,0.202909204,0.414618127,4,1498.344212,110.2910622,25.2779894
哈尔滨市,黑龙江省,2017,132.2258354,2583.33244,688869.5395,372004.0,0.7695,67677.6,0.649933333,955.0,0.525276472,0.247972545,1,7683.728045,126.6276177,45.7593633
哈密市,新疆维吾尔自治区,2017,176.6387045,537.3195952,46343.6566,19171.0,0.106,66016.716,0.323766667,56.0,0.50939854,0.31241363,7,591.5975141,93.5142008,42.817404
海东市,青海省,2017,216.7943832,270.7864381,10518.35517,77893.30438,0.8445,46710.63644,0.412133333,172.0,0.761830193,0.467464084,6,158.7357323,102.356454,36.3098978
海口市,海南省,2017,121.0857236,1507.03629,49774.00584,91858.0,0.6585,60304.1,0.761366667,171.0,0.6927304,0.406563936,4,774.0650518,110.1956502,20.0462328
邯郸市,河北省,2017,404.5909131,1594.356168,145965.2482,169923.0,0.8705,35385.6,0.453433333,1051.0,0.591849694,0.285658664,2,2862.103905,114.4857072,36.6107711
汉中市,陕西省,2017,556.5994178,321.4083325,19673.85323,75074.0,0.7415,37041.8,0.3635,382.0,0.212906781,0.332704436,2,547.4041426,107.045009,33.171124
杭州市,浙江省,2017,1876.927378,10643.25895,373258.4817,724900.0,0.6375,128920.3,0.618966667,754.0,0.623269466,0.606295896,3,24548.46098,120.2052342,30.2489634
合肥市,安徽省,2017,466.946286,4794.227122,186820.6006,393676.0,0.7815,85561.7,0.465333333,743.0,0.396006342,0.475485249,3,5956.515995,117.281428,31.8665676
河池市,广西壮族自治区,2017,393.7937371,88.22865591,8158.870629,85772.0,0.4675,20423.2,0.472333333,430.0,0.13460547,0.414618127,4,299.5861451,107.8857367,24.7169004
河源市,广东省,2017,281.7603218,370.3291043,32637.65355,95464.0,0.5635,31507.1,0.503466667,373.0,0.190098032,0.532337631,4,640.7098827,114.6954482,23.746777
菏泽市,山东省,2017,325.1220909,1021.706044,71884.49072,189708.0,0.8605,32660.9,0.350066667,1019.0,0.275660647,0.424243243,2,1454.555747,115.4464761,35.2477266
贺州市,广西壮族自治区,2017,393.7937371,61.98425861,5731.942098,36013.0,0.4675,26684.3,0.437933333,244.0,0.14461064,0.414618127,4,210.4715855,111.3590955,24.3705146
鹤壁市,河南省,2017,458.3590185,262.6691539,11888.0686,32817.0,0.7785,51720.9,0.270866667,170.0,0.36042341,0.414565714,3,397.187646,114.2912899,35.7494986
鹤岗市,黑龙江省,2017,132.2258354,42.53058431,11341.17451,28722.0,0.7695,21366.2,0.370133333,101.0,0.877002973,0.247972545,1,126.5007315,130.2684769,47.3272338
黑河市,黑龙江省,2017,132.2258354,55.27888997,14740.62838,70096.0,0.7695,30722.7,0.402533333,161.0,0.490477764,0.247972545,1,164.4186209,127.11731,49.249879
衡水市,河北省,2017,404.5909131,668.0653233,61162.1937,89729.0,0.8705,32910.6,0.4344,454.0,0.367480626,0.285658664,2,1199.27555,115.6677229,37.7364305
衡阳市,湖南省,2017,560.831489,1253.207011,46556.73914,158254.0,0.4895,41908.5,0.563133333,800.0,0.645259697,0.348100667,3,1527.808905,112.5666191,26.8971308
呼和浩特市,内蒙古自治区,2017,230.1467481,4455.94229,261317.2662,156898.0,0.9015,107129.7,0.694766667,243.0,0.516551973,0.445140002,1,3280.346842,111.6601939,40.8184528
呼伦贝尔市,内蒙古自治区,2017,230.1467481,2174.308187,127511.5866,98524.0,0.9015,68193.9,0.504233333,260.0,0.715589842,0.445140002,1,1600.668171,119.7370167,49.2125235
葫芦岛市,辽宁省,2017,212.6396349,316.0268066,39351.795,52448.0,0.7475,26118.0,0.401066667,277.0,0.361282505,0.353336551,1,537.8459185,120.8404789,40.7515443
湖州市,浙江省,2017,1876.927378,1172.430427,41117.06792,152348.0,0.6375,80696.1,0.4881,266.0,0.339066205,0.606295896,3,2704.187009,120.0851114,30.8942995
怀化市,湖南省,2017,560.831489,1008.077063,37450.14226,136740.0,0.4895,30138.2,0.5827,522.0,0.183624668,0.348100667,3,1228.966244,110.143549,27.659483
淮安市,江苏省,2017,1018.934595,378.5216908,39982.27494,146938.0,0.7225,68438.7,0.474366667,561.0,0.250244485,0.53803584,3,1798.282116,119.0196971,33.5978169
淮北市,安徽省,2017,466.946286,345.3082031,13455.90942,48829.0,0.7815,38750.8,0.3417,217.0,0.56260871,0.475485249,3,429.0230277,116.7928916,33.9566098
淮南市,安徽省,2017,466.946286,595.5620991,23207.75929,85184.0,0.7815,25495.6,0.399033333,390.0,0.334902717,0.475485249,3,739.9472488,117.0130019,32.5866826
黄冈市,湖北省,2017,1247.411199,1116.023462,53004.64742,133907.0,0.3255,29690.3,0.3899,740.0,0.226290905,0.362628424,3,2992.101602,114.8673226,30.4560187
黄山市,安徽省,2017,466.946286,380.3191218,14820.20875,38073.0,0.7815,45673.7,0.566133333,148.0,0.286469976,0.475485249,3,472.5218215,118.3324811,29.7172627
黄石市,湖北省,2017,1247.411199,613.4624683,29135.91241,94208.0,0.3255,55972.0,0.320733333,271.0,0.228678955,0.362628424,3,1644.716349,115.0334144,30.2024971
惠州市,广东省,2017,281.7603218,1462.232372,128868.709,345594.0,0.5635,74973.1,0.4226,369.0,0.821870005,0.532337631,4,2529.822044,114.4127007,23.1125153
鸡西市,黑龙江省,2017,132.2258354,111.1169391,29630.36172,27665.0,0.7695,27121.4,0.4151,175.0,0.674431645,0.247972545,1,330.5003753,130.9619259,45.2928513
吉安市,江西省,2017,613.853411,335.2988321,21490.7334,87562.0,0.6065,32826.7,0.418266667,536.0,0.245354485,0.38773867,3,948.7106806,114.961355,27.0937349
吉林市,吉林省,2017,206.6505244,802.408564,40396.33618,120739.0,0.7475,56803.2,0.619033333,415.0,0.39030051,0.259178815,1,596.9636073,126.5438702,43.8349669
济南市,山东省,2017,325.1220909,4254.989601,299369.6302,342701.0,0.8605,95859.4,0.602166667,644.0,0.76874579,0.424243243,2,6057.632346,117.1138479,36.6519754
济宁市,山东省,2017,325.1220909,1392.003043,97937.59216,235408.0,0.8605,55041.5,0.429533333,883.0,0.207690989,0.424243243,2,1981.730497,116.5849266,35.4125047
佳木斯市,黑龙江省,2017,132.2258354,219.4537598,58519.37912,71759.0,0.7695,39226.8,0.4776,235.0,0.55084233,0.247972545,1,652.731713,130.3747185,46.8037423
嘉兴市,浙江省,2017,1876.927378,2817.714264,98817.07788,231339.0,0.6375,85712.1,0.424366667,356.0,0.503252295,0.606295896,3,6499.000824,120.7510971,30.7474425
嘉峪关市,甘肃省,2017,211.7085786,349.3649244,16020.50108,11902.0,0.5455,52311.7,0.389366667,21.0,0.979422009,0.435883586,2,285.8430738,98.2885388,39.7722294
江门市,广东省,2017,281.7603218,745.1049619,65667.20606,208036.0,0.5635,54849.9,0.424633333,396.0,0.553701146,0.532337631,4,1289.113135,113.0761073,22.5816619
焦作市,河南省,2017,458.3590185,366.2049551,16573.966,93888.0,0.7785,62874.4,0.302566667,371.0,0.300761793,0.414565714,3,553.7463455,113.143889,35.1375
揭阳市,广东省,2017,281.7603218,180.7393802,15928.8298,164007.0,0.5635,36205.9,0.3535,703.0,0.389160534,0.532337631,4,312.6989095,116.3680354,23.553156
金昌市,甘肃省,2017,211.7085786,145.482809,6671.269312,16100.0,0.5455,43918.8,0.415433333,46.0,0.542035714,0.435883586,2,119.0309914,102.058389,38.449693
金华市,浙江省,2017,1876.927378,1446.744188,50737.23582,280242.0,0.6375,70414.7,0.522933333,486.0,0.255336372,0.606295896,3,3336.886138,119.6486487,29.1080344
锦州市,辽宁省,2017,212.6396349,382.7083482,47655.00947,64408.0,0.7475,37013.9,0.480733333,296.0,0.476318781,0.353336551,1,651.3312121,121.615278,41.494444
晋城市,山西省,2017,288.5666376,735.0429898,46994.82484,39816.0,0.8215,45287.7,0.434066667,221.0,0.306945824,0.340747384,2,760.1680844,112.8454497,35.4913132
晋中市,山西省,2017,288.5666376,1203.535326,76947.78755,88494.0,0.8215,32985.7,0.439133333,332.0,0.328371968,0.340747384,2,1244.674333,112.7383414,37.6866796
荆门市,湖北省,2017,1247.411199,370.3696013,17590.40988,87502.0,0.3255,55996.6,0.343066667,294.0,0.262112118,0.362628424,3,992.9750717,112.1937979,31.0375248
荆州市,湖北省,2017,1247.411199,934.6352457,44389.75824,147268.0,0.3255,32951.9,0.3321,642.0,0.268968149,0.362628424,3,2505.792854,112.2337264,30.3375612
景德镇市,江西省,2017,613.853411,146.0601406,9361.617881,59597.0,0.6065,53728.3,0.443066667,169.0,0.434588218,0.38773867,3,413.2696035,117.2735595,29.3582395
九江市,江西省,2017,613.853411,482.0365267,30895.77861,147776.0,0.6065,46775.3,0.412366667,520.0,0.304405324,0.38773867,3,1363.897388,115.3820227,29.388607
酒泉市,甘肃省,2017,211.7085786,276.9904553,12701.69263,31314.0,0.5455,50207.2,0.584433333,99.0,0.345719105,0.435883586,2,226.6277969,96.4560478,40.2773513
开封市,河南省,2017,458.3590185,852.590712,38587.16077,91976.0,0.7785,42214.5,0.4749,559.0,0.192652531,0.414565714,3,1289.220652,114.497222,34.604167
克拉玛依市,新疆维吾尔自治区,2017,176.6387045,499.4780829,43079.83732,32582.0,0.7625,129512.0,0.253733333,31.0,0.920203814,0.31241363,7,549.9334006,84.8867252,45.5778068
昆明市,云南省,2017,261.1616017,11879.80387,302487.9729,326312.0,0.2785,67653.9,0.539366667,563.0,0.443322184,0.452359921,5,8118.484746,102.7086139,25.0363006
来宾市,广西壮族自治区,2017,393.7937371,73.37505503,6785.296401,51131.0,0.4675,27767.0,0.3937,268.0,0.159271974,0.414618127,4,249.1497763,109.2169807,23.7532648
莱芜区,山东省,2017,325.1220909,184.4839655,12979.79589,23121.0,0.8605,51755.0,0.380443112,129.0,0.617735728,0.424243243,2,262.6413086,117.6698329,36.2150252
兰州市,甘肃省,2017,211.7085786,3595.790411,164888.8029,189509.0,0.5455,66322.0,0.633166667,326.0,0.789601353,0.435883586,2,2942.000504,103.733224,36.474436
廊坊市,河北省,2017,404.5909131,2542.905646,232806.1079,245500.0,0.8705,63245.2,0.546666667,474.0,0.299382186,0.285658664,2,4564.889784,116.6926134,39.5302055
乐山市,四川省,2017,715.9104952,752.3351571,34558.17277,107579.0,0.2205,46557.5,0.450833333,352.0,0.34127145,0.31780787,3,1521.921991,103.5966083,29.2233495
丽江市,云南省,2017,261.1616017,288.7577131,7352.456005,21600.0,0.2785,24966.0,0.440466667,123.0,0.175885923,0.452359921,5,197.3328108,100.2249797,26.8595868
丽水市,浙江省,2017,1876.927378,741.4585958,26002.9105,92344.0,0.6375,60098.8,0.491733333,269.0,0.196408669,0.606295896,3,1710.159219,119.9184297,28.4704064
连云港市,江苏省,2017,1018.934595,343.3883626,36271.23163,129157.0,0.7225,57431.5,0.436966667,533.0,0.612888013,0.53803584,3,1631.370583,119.2171662,34.5933134
辽阳市,辽宁省,2017,212.6396349,193.7449391,24125.20383,53448.0,0.7475,39627.1,0.387733333,177.0,0.473972428,0.353336551,1,329.7344482,123.1695757,41.2742898
辽源市,吉林省,2017,206.6505244,200.3889626,10088.35182,31118.0,0.7475,66473.1,0.408333333,118.0,0.460530069,0.259178815,1,149.0823046,125.1374905,42.8863846
聊城市,山东省,2017,325.1220909,973.2102494,68472.457,133690.0,0.8605,50381.6,0.372866667,640.0,0.456030315,0.424243243,2,1385.514523,115.9642007,36.4441808
临沧市,云南省,2017,261.1616017,197.7522541,5035.241249,21675.0,0.2785,23791.8,0.384433333,239.0,0.122193876,0.452359921,5,135.141007,100.0879344,23.88848
临汾市,山西省,2017,288.5666376,1070.041101,68412.86132,107386.0,0.8215,26233.8,0.469533333,433.0,0.315912094,0.340747384,2,1106.617035,111.381767,36.229963
临沂市,山东省,2017,325.1220909,1406.956267,98989.66079,260129.0,0.8605,41392.3,0.471,1162.0,0.091292531,0.424243243,2,2003.018712,118.3506988,35.1032403
柳州市,广西壮族自治区,2017,393.7937371,580.3420258,53666.63994,193378.0,0.4675,66606.9,0.3867,387.0,0.36559353,0.414618127,4,1970.58913,109.3414252,25.0009993
六安市,安徽省,2017,466.946286,904.3623853,35241.03462,64647.0,0.7815,25334.5,0.427566667,588.0,0.163394372,0.475485249,3,1123.61156,116.5142252,31.7383487
六盘水市,贵州省,2017,321.5397761,487.1741374,34032.91331,61900.0,0.4675,51249.6,0.411766667,342.0,0.23189729,0.453987555,3,587.5327275,104.8279652,26.5963778
龙岩市,福建省,2017,1553.730987,564.2958435,22437.97782,109556.0,0.5235,77537.7,0.404966667,316.0,0.288931893,0.526605923,3,1608.662763,117.0123483,25.0767425
陇南市,甘肃省,2017,211.7085786,142.9508716,6555.164623,19582.0,0.5455,14759.0,0.622466667,287.0,0.208353248,0.435883586,2,116.9594132,105.3513561,33.5363816
娄底市,湖南省,2017,560.831489,526.3057481,19552.29998,94558.0,0.4895,38776.3,0.437433333,454.0,0.166941686,0.348100667,3,641.6295167,111.9890658,27.6995215
泸州市,四川省,2017,715.9104952,1002.136401,46032.67912,90415.0,0.2205,37413.8,0.357,510.0,0.198700016,0.31780787,3,2027.252631,105.5382725,28.5297899
洛阳市,河南省,2017,458.3590185,1167.919863,52858.55322,242494.0,0.7785,58192.3,0.500933333,737.0,0.301061499,0.414565714,3,1766.036606,112.4477046,34.6196539
漯河市,河南省,2017,458.3590185,272.0936651,12314.60987,80572.0,0.7785,43609.4,0.247,267.0,0.281897757,0.414565714,3,411.438651,114.0107357,33.5826865
吕梁市,山西省,2017,288.5666376,402.6944707,25746.18951,102254.0,0.8215,22808.4,0.340633333,392.0,0.230969757,0.340747384,2,416.4592937,111.3178885,37.6855567
马鞍山市,安徽省,2017,466.946286,797.3373256,31070.50089,69665.0,0.7815,66928.6,0.396033333,229.0,0.323085084,0.475485249,3,990.6398702,118.5048377,31.6866105
茂名市,广东省,2017,281.7603218,278.1846157,24516.82302,109657.0,0.5635,46600.0,0.445066667,804.0,0.389145398,0.532337631,4,481.2898323,110.9209511,21.6656961
眉山市,四川省,2017,715.9104952,750.1206037,34456.44826,74581.0,0.2205,40393.4,0.389666667,345.0,0.294706307,0.31780787,3,1517.442102,103.7790009,29.9866838
梅州市,广东省,2017,281.7603218,360.5839192,31778.79592,125720.0,0.5635,25915.1,0.5081,550.0,0.23266843,0.532337631,4,623.849646,116.1171428,24.2918414
绵阳市,四川省,2017,715.9104952,684.5345586,31443.78316,133489.0,0.2205,41667.6,0.460266667,537.0,0.312145227,0.31780787,3,1384.766069,104.7160723,31.4602714
牡丹江市,黑龙江省,2017,132.2258354,261.0849863,69620.73154,97038.79736,0.7695,52435.1,0.5328,255.0,0.592257663,0.247972545,1,776.5574419,130.013384,44.635006
南昌市,江西省,2017,613.853411,2516.37434,161285.1728,299763.0,0.6065,87265.3,0.446333333,525.0,0.546417646,0.38773867,3,7119.950874,116.0348483,28.6472124
南充市,四川省,2017,715.9104952,823.0075064,37804.47494,113935.0,0.2205,27911.9,0.3866,733.0,0.213166867,0.31780787,3,1664.887266,106.231735,31.210219
南京市,江苏省,2017,1018.934595,2710.558597,286309.3495,635088.0,0.7225,134535.7,0.601866667,681.0,1.082469883,0.53803584,3,12877.33086,118.7788631,32.0438284
南宁市,广西壮族自治区,2017,393.7937371,1407.34152,130142.7215,332639.0,0.4675,57446.5,0.5681,757.0,0.298787955,0.414618127,4,4778.719753,108.3627211,22.8193063
南平市,福建省,2017,1553.730987,494.8316994,19675.88956,125127.0,0.5235,60280.2,0.376166667,319.0,0.3741142,0.526605923,3,1410.638299,118.0753196,27.3856975
南通市,江苏省,2017,1018.934595,761.8208747,80469.18422,232835.0,0.7225,100199.0,0.480766667,764.0,0.685715817,0.53803584,3,3619.261162,120.8904588,31.9827896
南阳市,河南省,2017,458.3590185,650.1751911,29426.09423,231065.0,0.7785,33096.0,0.417,1200.0,0.181639184,0.414565714,3,983.1438134,112.5292693,33.0010496
内江市,四川省,2017,715.9104952,445.8130571,20478.21972,70644.0,0.2205,36937.7,0.3863,415.0,0.228554033,0.31780787,3,901.8489818,104.9192806,29.6602202
宁波市,浙江省,2017,1876.927378,5350.701208,187648.785,408297.0,0.6375,112601.8,0.433,597.0,0.414953849,0.606295896,3,12341.28386,121.6203873,29.8622194
宁德市,福建省,2017,1553.730987,517.3229543,20570.20463,145900.0,0.5235,61987.4,0.338033333,351.0,0.37385977,0.526605923,3,1474.7551,119.4385501,27.0143281
攀枝花市,四川省,2017,715.9104952,232.3463775,10672.72502,45580.0,0.2205,86137.9,0.331633333,109.0,0.58753924,0.31780787,3,470.0206526,101.7179276,26.5860102
