城市,省份,年份,单位面积建材碳排放（kgco2/m2),施工面积(万平方米),建筑面积(万平方米),电力消费量（亿千瓦小时）,电网因子（kgco2/kwh),人均地区生产总值(元）,第三产业比重,总人口（万人）,城镇化率,能源结构,气候区,co2总量（万吨）,经度,纬度
潮州市,广东省,2011,391.809207,85.01380343,6419.175904,93949.0,0.6145,24169.0,0.3837,262.8,0.292902588,0.474577918,4,151.4539134,116.6204223,23.656593
郴州市,湖南省,2011,373.3779714,745.035061,27399.79353,57100.0,0.5345,29305.0,0.3117,506.5,0.437102507,0.285146154,3,835.144482,113.0094337,25.7733598
成都市,四川省,2011,943.6513971,10920.27949,399644.5184,465472.0,0.2685,48755.0,0.4936,1163.3,0.613498891,0.261713896,3,22452.68591,104.063315,30.659867
承德市,河北省,2011,1571.707747,633.2286353,45834.17649,28056.0,0.9065,31705.0,0.3018,374.3,0.292783275,0.327444027,2,2788.529494,117.9567031,40.9507147
池州市,安徽省,2011,367.6111208,261.3604221,10339.48454,22291.0,0.8,26345.0,0.3534,161.4,0.184253656,0.378126869,3,350.6198609,117.4859885,30.6671088
赤峰市,内蒙古自治区,2011,293.2151833,1457.246547,80268.66497,45530.0,0.8895,31121.0,0.3072,459.9,0.249341553,0.3264446,1,1033.288546,118.9759212,43.2564906
崇左市,广西壮族自治区,2011,211.590223,62.03813386,6067.706513,11758.0,0.4885,24557.0,0.3039,246.6,0.172984672,0.45022474,4,152.281116,107.328244,22.4910206
滁州市,安徽省,2011,367.6111208,556.0014577,21995.55858,14160.0,0.8,21634.0,0.2793,452.9,0.225500066,0.378126869,3,745.886283,118.3139455,32.3027377
达州市,四川省,2011,943.6513971,564.1043369,20644.27072,35054.0,0.2685,18474.0,0.2439,690.7,0.195210279,0.261713896,3,1159.82906,107.650683,31.345115
大连市,辽宁省,2011,1182.092053,3992.023463,201691.4534,245384.0,0.8055,91295.0,0.4147,588.5,0.637310484,0.283978355,1,7467.267023,121.6098013,38.9130495
大庆市,黑龙江省,2011,386.8706388,481.8656684,104317.0405,64595.0,0.8065,133301.0,0.1436,281.6,0.516841903,0.214110989,1,1850.391849,124.5598093,46.3240228
大同市,山西省,2011,304.395999,2080.166399,111068.1891,72442.0,0.8645,25341.0,0.4376,318.9,0.491120414,0.279611859,2,1868.041146,113.2952665,40.0923194
丹东市,辽宁省,2011,1182.092053,566.9868405,28646.2244,42615.0,0.8055,36841.0,0.3504,241.1,0.425814766,0.283978355,1,1060.575464,124.3821748,40.1237658
德阳市,四川省,2011,943.6513971,502.1665211,18377.56055,39320.0,0.2685,31562.0,0.2438,390.5,0.251979718,0.261713896,3,1032.481558,104.39013,31.1244028
德州市,山东省,2011,379.9035126,700.6249696,40347.38482,35292.0,0.906,34905.0,0.339,576.0,0.353025665,0.349316658,2,848.8787349,116.3534091,37.4363704
定西市,甘肃省,2011,395.5199154,494.1835124,19380.01795,2174.0,0.5925,6916.0,0.44,302.3,0.10988561,0.419303848,2,512.8398938,104.59362,35.1773165
东莞市,广东省,2011,391.809207,1344.398478,101512.107,657506.0,0.6145,57470.0,0.4965,184.8,0.467310005,0.474577918,4,2395.07471,113.7452332,23.0183568
东营市,山东省,2011,379.9035126,732.0279542,42155.81067,34918.0,0.906,130811.0,0.2475,186.0,0.404320273,0.349316658,2,886.9266592,118.6689349,37.4334738
鄂尔多斯市,内蒙古自治区,2011,293.2151833,4847.288689,267000.3869,49897.0,0.8895,163014.0,0.3734,158.2,0.307039191,0.3264446,1,3437.062789,108.8134284,39.4602947
鄂州市,湖北省,2011,725.553873,216.3073837,6976.159043,39248.0,0.3625,46756.0,0.2853,109.4,0.434032541,0.284834005,3,238.6224965,114.8898988,30.3925379
防城港市,广西壮族自治区,2011,211.590223,214.0392424,20934.33868,22481.0,0.4885,47416.0,0.3344,91.4,0.377935667,0.45022474,4,525.3887032,108.0271898,21.8615
佛山市,广东省,2011,391.809207,2147.111825,162122.9487,530525.0,0.6145,91202.0,0.3458,374.8,0.869403913,0.474577918,4,3825.125747,113.1159558,23.0239788
福州市,福建省,2011,683.5680679,4960.256669,181354.2734,333094.0,0.5475,52152.0,0.455,649.4,0.462783831,0.420220382,3,6776.85103,119.2918215,26.0774954
抚顺市,辽宁省,2011,1182.092053,406.3763332,20531.60109,61376.0,0.8055,52245.0,0.3318,220.1,0.666159836,0.283978355,1,760.1459812,123.924157,41.8692972
抚州市,江西省,2011,340.0863241,368.2001891,23979.41235,29187.0,0.699,18907.0,0.2828,412.0,0.223580971,0.377618462,3,883.7443946,116.415177,27.502232
阜新市,辽宁省,2011,1182.092053,169.6841481,8573.056437,35948.0,0.8055,26480.0,0.3264,192.1,0.449289849,0.283978355,1,317.4021533,122.015278,42.330278
阜阳市,安徽省,2011,367.6111208,264.4377656,10461.22503,56756.0,0.8,11202.0,0.3264,1025.8,0.133940398,0.378126869,3,354.7481743,115.8090001,32.8926763
赣州市,江西省,2011,340.0863241,571.9013739,37245.6595,41504.0,0.699,15895.0,0.3534,918.3,0.217723228,0.377618462,3,1372.662613,114.9287362,25.8332103
固原市,宁夏回族自治区,2011,471.0277529,204.364316,4925.334751,8155.0,0.7985,10785.0,0.4779,155.3,0.151627688,0.450143466,7,120.6284391,106.232668,35.93495
广安市,四川省,2011,943.6513971,265.1552149,9703.765208,7761.0,0.2685,20572.0,0.2964,468.5,0.179638933,0.261713896,3,545.1734788,106.6286646,30.4593051
广元市,四川省,2011,943.6513971,241.9772705,8855.532485,37162.0,0.2685,16225.0,0.3459,311.3,0.218625313,0.261713896,3,497.5183702,105.8395358,32.2685578
广州市,广东省,2011,391.809207,4695.348319,354533.8001,1167600.0,0.6145,97588.0,0.6151,814.6,1.120750356,0.474577918,4,8364.863691,113.2592945,23.1301964
贵港市,广西壮族自治区,2011,211.590223,82.8242359,8100.713616,50932.0,0.4885,15245.0,0.3607,527.7,0.111398105,0.45022474,4,203.3034569,110.0412939,23.3594346
贵阳市,贵州省,2011,176.9987884,3087.314489,282123.4158,353580.0,0.5755,31712.0,0.5305,376.1,0.508377825,0.347716182,5,4334.288435,106.6246178,26.6499922
桂林市,广西壮族自治区,2011,211.590223,252.7084766,24716.42479,81470.0,0.4885,23786.0,0.35,521.8,0.220514335,0.45022474,4,620.3076469,110.2910622,25.2779894
哈尔滨市,黑龙江省,2011,386.8706388,1646.392848,356420.5558,284857.0,0.8065,42736.0,0.5063,993.3,0.489215967,0.214110989,1,6322.243118,126.6276177,45.7593633
海口市,海南省,2011,237.1686911,849.4860972,30646.34607,69331.0,0.666,35669.0,0.6837,162.4,0.629878448,0.339264581,4,738.4627936,110.1956502,20.0462328
邯郸市,河北省,2011,1571.707747,1057.80491,76565.73664,71731.0,0.9065,30270.0,0.3266,980.0,0.422451082,0.327444027,2,4658.222994,114.4857072,36.6107711
汉中市,陕西省,2011,637.7466754,496.4765557,21523.15298,29027.0,0.8195,18952.0,0.367,382.3,0.202554957,0.294937198,2,635.5010836,107.045009,33.171124
杭州市,浙江省,2011,1949.888185,7966.942628,246197.2585,554875.0,0.6735,80478.0,0.4927,693.7,0.552311114,0.494226701,3,17098.17603,120.2052342,30.2489634
合肥市,安徽省,2011,367.6111208,2954.143985,116866.6848,227307.0,0.8,48563.0,0.3922,706.1,0.338657074,0.378126869,3,3963.039028,117.281428,31.8665676
河池市,广西壮族自治区,2011,211.590223,536.3045465,52453.84391,16768.0,0.4885,15141.0,0.3526,420.4,0.13675823,0.45022474,4,1316.433132,107.8857367,24.7169004
河源市,广东省,2011,391.809207,211.643178,15980.63766,36717.0,0.6145,19505.0,0.3459,366.8,0.213108506,0.474577918,4,377.0468589,114.6954482,23.746777
菏泽市,山东省,2011,379.9035126,884.6343331,50944.06196,51177.0,0.906,18746.0,0.308,966.5,0.232756271,0.349316658,2,1071.824879,115.4464761,35.2477266
贺州市,广西壮族自治区,2011,211.590223,22.54377271,2204.917975,33480.0,0.4885,18163.0,0.3154,233.3,0.139377368,0.45022474,4,55.33678486,111.3590955,24.3705146
鹤壁市,河南省,2011,272.459002,122.6200632,11065.59721,20263.0,0.825,31763.0,0.1808,164.1,0.33119159,0.318519732,3,269.0390903,114.2912899,35.7494986
鹤岗市,黑龙江省,2011,386.8706388,33.57758948,7269.068935,51230.0,0.8065,28774.0,0.2412,108.8,0.812167463,0.214110989,1,128.9398726,130.2684769,47.3272338
黑河市,黑龙江省,2011,386.8706388,144.2500181,31228.07033,8475.0,0.8065,18103.0,0.3434,174.6,0.524975945,0.214110989,1,553.9283565,127.11731,49.249879
衡水市,河北省,2011,1571.707747,536.7940574,38854.07607,28737.0,0.9065,21334.0,0.2865,441.6,0.278389266,0.327444027,2,2363.863505,115.6677229,37.7364305
衡阳市,湖南省,2011,373.3779714,638.4042501,23478.28385,68191.0,0.5345,24231.0,0.3463,796.6,0.48046244,0.285146154,3,715.6170422,112.5666191,26.8971308
呼和浩特市,内蒙古自治区,2011,293.2151833,3919.585578,215900.2554,129952.0,0.8895,75266.0,0.5869,232.3,0.48246285,0.3264446,1,2779.257148,111.6601939,40.8184528
呼伦贝尔市,内蒙古自治区,2011,293.2151833,1256.825838,69229.00751,15134.0,0.8895,45038.0,0.3674,270.4,0.672691346,0.3264446,1,891.1764074,119.7370167,49.2125235
葫芦岛市,辽宁省,2011,1182.092053,290.388587,14671.48094,30281.0,0.8055,24789.0,0.39,281.3,0.323874369,0.283978355,1,543.1854647,120.8404789,40.7515443
湖州市,浙江省,2011,1949.888185,1129.429446,34902.02531,76482.0,0.6735,52477.0,0.3856,261.1,0.321312601,0.494226701,3,2423.913964,120.0851114,30.8942995
怀化市,湖南省,2011,373.3779714,451.0430087,16587.79023,8167.0,0.5345,17816.0,0.4033,513.5,0.185489036,0.285146154,3,505.5951049,110.143549,27.659483
淮安市,江苏省,2011,2895.985472,837.8637368,44579.21148,106212.0,0.743,35181.0,0.3978,543.2,0.281622423,0.467833781,3,5605.242096,119.0196971,33.5978169
淮北市,安徽省,2011,367.6111208,215.9949434,8544.814704,33767.0,0.8,26239.0,0.2521,221.8,0.46558945,0.378126869,3,289.7612286,116.7928916,33.9566098
淮南市,安徽省,2011,367.6111208,358.9252969,14199.17571,67940.0,0.8,30400.0,0.2709,245.6,0.483453094,0.378126869,3,481.5049526,117.0130019,32.5866826
黄冈市,湖北省,2011,725.553873,715.6475265,23080.44634,19587.0,0.3625,16908.0,0.3332,746.3,0.223030283,0.284834005,3,789.4765145,114.8673226,30.4560187
黄山市,安徽省,2011,367.6111208,428.6923975,16959.1799,23825.0,0.8,25582.0,0.4199,148.1,0.2567553,0.378126869,3,575.0988141,118.3324811,29.7172627
黄石市,湖北省,2011,725.553873,827.1592146,26676.82506,42680.0,0.3625,38074.0,0.3019,260.1,0.3098,0.284834005,3,912.4921831,115.0334144,30.2024971
惠州市,广东省,2011,391.809207,1358.001881,102539.2654,159256.0,0.6145,45331.0,0.3599,343.0,0.66940828,0.474577918,4,2419.309464,114.4127007,23.1125153
鸡西市,黑龙江省,2011,386.8706388,97.60576991,21130.25625,31688.0,0.8065,26864.0,0.3157,188.9,0.632362732,0.214110989,1,374.8117638,130.9619259,45.2928513
吉安市,江西省,2011,340.0863241,146.2834516,9526.858782,17660.0,0.699,16830.0,0.2836,501.6,0.233110088,0.377618462,3,351.105687,114.961355,27.0937349
吉林市,吉林省,2011,273.6442341,1224.215696,85196.23484,96619.0,0.727,50914.0,0.3946,433.3,0.443586402,0.221841062,1,1383.409276,126.5438702,43.8349669
济南市,山东省,2011,379.9035126,3139.676069,180806.7427,299354.0,0.906,64311.0,0.5309,606.6,0.677307552,0.349316658,2,3804.038345,117.1138479,36.6519754
济宁市,山东省,2011,379.9035126,1085.383895,62504.76871,57107.0,0.906,35729.0,0.3485,847.0,0.238834394,0.349316658,2,1315.053484,116.5849266,35.4125047
佳木斯市,黑龙江省,2011,386.8706388,203.8273377,44125.70979,47934.0,0.8065,24853.0,0.4316,250.5,0.502647345,0.214110989,1,782.7086864,130.3747185,46.8037423
嘉兴市,浙江省,2011,1949.888185,2344.509172,72450.84566,65383.0,0.6735,59256.0,0.3724,343.1,0.423301312,0.494226701,3,5031.64544,120.7510971,30.7474425
嘉峪关市,甘肃省,2011,395.5199154,240.5445734,9433.253097,21074.0,0.5925,101306.0,0.1675,19.5,0.917095385,0.419303848,2,249.6255953,98.2885388,39.7722294
江门市,广东省,2011,391.809207,529.046077,39946.92265,68273.0,0.6145,41063.0,0.3797,393.7,0.557289205,0.474577918,4,942.5069281,113.0761073,22.5816619
焦作市,河南省,2011,272.459002,239.61399,21623.47523,39378.0,0.825,40809.0,0.232,370.0,0.291617189,0.318519732,3,525.7339477,113.143889,35.1375
揭阳市,广东省,2011,391.809207,157.6964545,11907.25788,44661.85714,0.6145,20780.0,0.2955,669.3,0.369279277,0.474577918,4,280.9396144,116.3680354,23.553156
金昌市,甘肃省,2011,395.5199154,126.1583852,4947.457186,13135.5,0.5925,50060.0,0.1648,46.6,0.503560944,0.419303848,2,130.9211078,102.058389,38.449693
金华市,浙江省,2011,1949.888185,1245.046806,38474.87357,68768.0,0.6735,45721.0,0.442,469.1,0.237898231,0.494226701,3,2672.045031,119.6486487,29.1080344
锦州市,辽宁省,2011,1182.092053,412.7187259,20852.04169,43628.0,0.8055,35784.0,0.3488,308.3,0.4178024,0.283978355,1,772.0097241,121.615278,41.494444
晋城市,山西省,2011,304.395999,581.3703991,31041.63081,14099.0,0.8645,39205.0,0.3021,217.5,0.268133977,0.279611859,2,522.0850732,112.8454497,35.4913132
晋中市,山西省,2011,304.395999,499.4730954,26668.81467,21940.0,0.8645,27300.0,0.3688,323.3,0.296413238,0.279611859,2,448.5392582,112.7383414,37.6866796
荆门市,湖北省,2011,725.553873,639.7471534,20632.57302,29477.0,0.3625,32765.0,0.2988,301.9,0.261566678,0.284834005,3,705.7459632,112.1937979,31.0375248
荆州市,湖北省,2011,725.553873,667.7526816,21535.78315,57887.0,0.3625,18288.0,0.3155,662.7,0.250678225,0.284834005,3,736.6406508,112.2337264,30.3375612
景德镇市,江西省,2011,340.0863241,152.79132,9950.690343,25239.0,0.699,35421.0,0.2908,164.6,0.407876185,0.377618462,3,366.7257014,117.2735595,29.3582395
九江市,江西省,2011,340.0863241,266.1716437,17334.69941,43548.0,0.699,26464.0,0.3285,502.4,0.280673129,0.377618462,3,638.8581676,115.3820227,29.388607
酒泉市,甘肃省,2011,395.5199154,506.0497303,19845.36636,15123.0,0.5925,43825.0,0.3542,99.1,0.334886176,0.419303848,2,525.1540844,96.4560478,40.2773513
开封市,河南省,2011,272.459002,294.9449134,26616.70142,52733.0,0.825,22972.0,0.34,543.4,0.186711815,0.318519732,3,647.1348091,114.497222,34.604167
克拉玛依市,新疆维吾尔自治区,2011,787.5035263,366.0777472,23660.75009,20199.0,0.777,129105.0,0.1015,37.8,0.717828042,0.262533658,7,709.2145308,84.8867252,45.5778068
昆明市,云南省,2011,173.0728613,5842.062614,121793.5892,334632.0,0.3605,38831.0,0.484,544.0,0.42310375,0.36966825,5,2852.939429,102.7086139,25.0363006
来宾市,广西壮族自治区,2011,211.590223,76.76541915,7508.124517,30468.0,0.4885,23055.0,0.2758,261.7,0.151813756,0.45022474,4,188.4312594,109.2169807,23.7532648
莱芜区,山东省,2011,379.9035126,171.7313123,9889.612339,39153.0,0.906,46983.0,0.3274,127.0,0.502170072,0.349316658,2,208.070031,117.6698329,36.2150252
兰州市,甘肃省,2011,395.5199154,3127.612239,122653.1841,119753.0,0.5925,37570.0,0.4878,323.3,0.683933931,0.419303848,2,3245.685638,103.733224,36.474436
廊坊市,河北省,2011,1571.707747,1295.034588,93736.82827,55069.0,0.9065,36773.0,0.3485,424.9,0.299147564,0.327444027,2,5702.904041,116.6926134,39.5302055
乐山市,四川省,2011,943.6513971,465.3051373,17028.5612,65088.0,0.2685,28339.0,0.2572,354.4,0.292239729,0.261713896,3,956.6925566,103.5966083,29.2233495
丽江市,云南省,2011,173.0728613,366.370234,7637.978008,8761.0,0.3605,14279.0,0.4124,121.2,0.156189439,0.36966825,5,178.9149065,100.2249797,26.8595868
丽水市,浙江省,2011,1949.888185,334.1805453,10326.96455,26295.0,0.6735,37706.0,0.4057,251.3,0.188640748,0.494226701,3,717.1983104,119.9184297,28.4704064
连云港市,江苏省,2011,2895.985472,481.5437716,25620.92222,63107.0,0.743,32119.0,0.3914,505.2,0.529979652,0.467833781,3,3221.489726,119.2171662,34.5933134
辽阳市,辽宁省,2011,1182.092053,394.821968,19947.8328,34972.0,0.8055,48594.0,0.305,182.4,0.446695285,0.283978355,1,738.5329993,123.1695757,41.2742898
辽源市,吉林省,2011,273.6442341,153.0926411,10654.10013,28084.0,0.727,40844.0,0.3198,122.5,0.450272653,0.221841062,1,173.0003792,125.1374905,42.8863846
聊城市,山东省,2011,379.9035126,541.3432379,31174.71527,43571.0,0.906,32968.0,0.3066,604.2,0.37263082,0.349316658,2,655.8926428,115.9642007,36.4441808
临沧市,云南省,2011,173.0728613,248.5931073,5182.595391,6859.0,0.3605,11166.0,0.2957,235.7,0.110987017,0.36966825,5,121.3990887,100.0879344,23.88848
临汾市,山西省,2011,304.395999,579.6030991,30947.26778,43749.0,0.8645,26220.0,0.3038,440.1,0.26834574,0.279611859,2,520.4979938,111.381767,36.229963
临沂市,山东省,2011,379.9035126,1136.243555,65433.6599,126612.0,0.906,27503.0,0.4004,1081.0,0.149979539,0.349316658,2,1376.67516,118.3506988,35.1032403
柳州市,广西壮族自治区,2011,211.590223,318.3644133,31137.97441,107170.0,0.4885,41832.0,0.2786,374.8,0.353765848,0.45022474,4,781.4691566,109.3414252,25.0009993
六安市,安徽省,2011,367.6111208,289.8639381,11467.09086,56425.0,0.8,14586.0,0.3249,709.6,0.137042926,0.378126869,3,388.8578571,116.5142252,31.7383487
六盘水市,贵州省,2011,176.9987884,241.1299832,22034.81854,36600.0,0.5755,21522.0,0.3211,321.4,0.225571935,0.347716182,3,338.5229789,104.8279652,26.5963778
龙岩市,福建省,2011,683.5680679,455.9989988,16671.99354,61435.0,0.5475,48554.0,0.3115,295.1,0.298393562,0.420220382,3,622.9994717,117.0123483,25.0767425
陇南市,甘肃省,2011,395.5199154,106.9977144,4196.047771,11700.0,0.5925,6457.0,0.438,283.2,0.170026907,0.419303848,2,111.0370847,105.3513561,33.5363816
娄底市,湖南省,2011,373.3779714,413.7798296,15217.38035,40211.0,0.5345,22362.0,0.294,435.8,0.195398256,0.285146154,3,463.8250728,111.9890658,27.6995215
泸州市,四川省,2011,943.6513971,466.9384154,17088.33353,54857.0,0.2685,21339.0,0.2574,503.0,0.182050457,0.261713896,3,960.0506647,105.5382725,28.5297899
洛阳市,河南省,2011,272.459002,800.2452979,72216.50279,124145.0,0.825,41198.0,0.3117,711.1,0.280366615,0.318519732,3,1755.807829,112.4477046,34.6196539
漯河市,河南省,2011,272.459002,111.2396499,10038.59506,45598.0,0.825,29487.0,0.1823,276.4,0.248865774,0.318519732,3,244.0694732,114.0107357,33.5826865
吕梁市,山西省,2011,304.395999,356.100105,19013.57209,14192.0,0.8645,30224.0,0.2203,389.2,0.219774872,0.279611859,2,319.7867481,111.3178885,37.6855567
马鞍山市,安徽省,2011,367.6111208,445.7711502,17634.81968,51137.0,0.8,52000.0,0.2607,228.6,0.290848469,0.378126869,3,598.010278,118.5048377,31.6866105
茂名市,广东省,2011,391.809207,194.9978128,14723.7885,41183.0,0.6145,29811.0,0.4179,761.3,0.375852857,0.474577918,4,347.392784,110.9209511,21.6656961
眉山市,四川省,2011,943.6513971,438.2200007,16037.33873,33575.0,0.2685,22793.0,0.2559,350.8,0.257300057,0.261713896,3,901.0040491,103.7790009,29.9866838
梅州市,广东省,2011,391.809207,152.1089123,11485.35679,41223.0,0.6145,16623.0,0.397,517.6,0.242328632,0.474577918,4,270.9852882,116.1171428,24.2918414
绵阳市,四川省,2011,943.6513971,911.198996,33346.73662,70634.0,0.2685,25755.0,0.314,543.4,0.26999205,0.261713896,3,1873.474473,104.7160723,31.4602714
牡丹江市,黑龙江省,2011,386.8706388,235.5792335,50999.54209,49370.0,0.8065,33675.0,0.4267,267.2,0.558136078,0.214110989,1,904.6377902,130.013384,44.635006
南昌市,江西省,2011,340.0863241,1225.28506,79797.93759,158000.0,0.699,53023.0,0.3625,505.0,0.500793822,0.377618462,3,2940.896925,116.0348483,28.6472124
南充市,四川省,2011,943.6513971,1003.872197,36738.25577,61389.0,0.2685,16386.0,0.258,756.2,0.1996621,0.261713896,3,2064.015593,106.231735,31.210219
南京市,江苏省,2011,2895.985472,2548.576667,135599.0637,495343.0,0.743,76263.0,0.524,636.4,0.922029353,0.467833781,3,17049.77622,118.7788631,32.0438284
南宁市,广西壮族自治区,2011,211.590223,627.2745533,61351.26343,226557.0,0.4885,31172.0,0.4867,711.5,0.283510864,0.45022474,4,1539.731502,108.3627211,22.8193063
南平市,福建省,2011,683.5680679,354.2495563,12951.88439,36524.0,0.5475,33775.0,0.3405,313.4,0.355242374,0.420220382,3,483.9863399,118.0753196,27.3856975
南通市,江苏省,2011,2895.985472,1111.233733,59124.08118,134605.0,0.743,56005.0,0.3852,764.9,0.50540115,0.467833781,3,7434.065738,120.8904588,31.9827896
南阳市,河南省,2011,272.459002,313.5597431,28296.55872,81493.0,0.825,21590.0,0.2813,1200.9,0.16027586,0.318519732,3,687.9773655,112.5292693,33.0010496
内江市,四川省,2011,943.6513971,374.3671647,13700.54543,45436.0,0.2685,23062.0,0.2117,426.1,0.20514682,0.261713896,3,769.7191609,104.9192806,29.6602202
宁波市,浙江省,2011,1949.888185,4616.944709,142674.4465,261208.0,0.6735,79524.0,0.4051,576.4,0.373440042,0.494226701,3,9908.610751,121.6203873,29.8622194
宁德市,福建省,2011,683.5680679,511.8806774,18715.10983,30143.0,0.5475,32936.0,0.3502,340.0,0.327191471,0.420220382,3,699.3466925,119.4385501,27.0143281
攀枝花市,四川省,2011,943.6513971,246.1558722,9008.454876,35255.0,0.2685,53032.0,0.207,111.7,0.54660949,0.261713896,3,506.1098015,101.7179276,26.5860102
盘锦市,辽宁省,2011,1182.092053,395.2289337,19968.39417,33622.0,0.8055,79584.0,0.2352,131.2,0.9768375,0.283978355,1,739.2942478,122.0524321,41.1796147
平顶山市,河南省,2011,272.459002,251.9422412,22736.01309,53408.0,0.825,30227.0,0.2528,548.9,0.251623429,0.318519732,3,552.7832039,113.3002154,33.7419956
平凉市,甘肃省,2011,395.5199154,323.353459,12680.70601,8756.0,0.5925,13320.0,0.3106,233.0,0.170074163,0.419303848,2,335.5606762,106.495648,35.22678
萍乡市,江西省,2011,340.0863241,72.33032163,4710.585869,36870.0,0.699,35350.0,0.267,190.3,0.319085129,0.377618462,3,173.6053326,113.9513109,27.5440835
莆田市,福建省,2011,683.5680679,792.6219078,28979.42179,131477.0,0.5475,37724.0,0.3222,326.5,0.192141991,0.420220382,3,1082.903759,118.8500963,25.4965882
濮阳市,河南省,2011,272.459002,168.0604155,15166.26901,35603.0,0.825,25066.0,0.2068,416.6,0.188768651,0.318519732,3,368.7391779,115.0234071,35.7631348
