城市,省份,年份,单位面积建材碳排放（kgco2/m2),施工面积(万平方米),建筑面积(万平方米),电力消费量（亿千瓦小时）,电网因子（kgco2/kwh),人均地区生产总值(元）,第三产业比重,总人口（万人）,城镇化率,能源结构,气候区,co2总量（万吨）,经度,纬度
崇左市,广西壮族自治区,2019,326.700772,147.9475835,8806.100768,66112.0,0.46,36129.0,0.4955,252.0,0.189325539,0.484989474,4,275.2164266,107.328244,22.4910206
滁州市,安徽省,2019,979.4799279,1305.310124,52949.7787,102486.0,0.7695,70429.0,0.4235,455.0,0.250612492,0.551254374,3,2780.098956,118.3139455,32.3027377
达州市,四川省,2019,941.3469595,558.2363952,21747.66948,55327.0,0.11,35625.0,0.485,659.0,0.259738796,0.42534133,3,1158.479967,107.650683,31.345115
大连市,辽宁省,2019,872.7995152,1440.980832,280591.7225,369351.0,0.816,99996.0,0.5346,599.0,0.751771103,0.298963819,1,7325.403335,121.6098013,38.9130495
大庆市,黑龙江省,2019,274.9588547,245.5065511,67202.67467,118263.0,0.7385,94289.0,0.3882,272.0,0.621642529,0.278738173,1,909.1418657,124.5598093,46.3240228
大同市,山西省,2019,311.5910309,1168.277003,69850.67151,145441.0,0.7905,38122.0,0.574,318.0,0.575372246,0.320835233,2,1179.848536,113.2952665,40.0923194
丹东市,辽宁省,2019,872.7995152,202.7103782,39472.31838,94364.0,0.816,32256.0,0.5609,233.0,0.451017058,0.298963819,1,1030.503146,124.3821748,40.1237658
儋州市,海南省,2019,192.7397999,325.2487579,14272.81326,14648.0,0.487,39065.0,0.5183,98.0,12.6614556,0.458476374,4,243.0464406,109.404444,19.568889
德阳市,四川省,2019,941.3469595,515.9937199,20101.98721,135625.0,0.11,65745.0,0.3925,384.0,0.316042697,0.42534133,3,1070.815863,104.39013,31.1244028
德州市,山东省,2019,366.4831447,1067.102226,81691.19423,160919.0,0.8515,52295.0,0.4787,599.0,0.472444478,0.461633478,2,1600.564162,116.3534091,37.4363704
定西市,甘肃省,2019,205.6150838,470.6722138,28024.32438,30991.0,0.4755,14746.0,0.6542,304.0,0.126778885,0.511650509,2,446.3696853,104.59362,35.1773165
东莞市,广东省,2019,326.5505433,964.0093154,90047.0124,551775.0,0.448,112507.0,0.4316,251.0,0.445328374,0.669524102,4,1959.511418,113.7452332,23.0183568
东营市,山东省,2019,366.4831447,559.4913417,42831.43149,99560.0,0.8515,134022.0,0.3756,198.0,0.349705589,0.461633478,2,839.1902569,118.6689349,37.4334738
鄂尔多斯市,内蒙古自治区,2019,124.4901552,883.537233,59144.40552,85938.0,0.8765,173069.0,0.3853,164.0,0.323864096,0.456111734,1,644.1039733,108.8134284,39.4602947
鄂州市,湖北省,2019,900.9927697,236.8796682,11793.63096,59100.0,0.3365,106678.0,0.4292,112.0,0.553620296,0.381455374,3,475.2345057,114.8898988,30.3925379
防城港市,广西壮族自治区,2019,326.700772,198.5915528,11820.51903,79892.0,0.46,73163.0,0.3723,100.0,0.526798295,0.484989474,4,369.4258212,108.0271898,21.8615
佛山市,广东省,2019,326.5505433,2598.198378,242694.7518,538952.0,0.448,133850.0,0.4232,461.0,0.475898025,0.669524102,4,5281.276132,113.1159558,23.0239788
福州市,福建省,2019,3516.693264,5418.135414,197753.4712,586544.0,0.44,120879.0,0.5361,710.0,0.572819277,0.503511243,3,28481.35837,119.2918215,26.0774954
抚顺市,辽宁省,2019,872.7995152,132.5229129,25805.22347,100671.0,0.816,41382.0,0.4401,207.0,0.696631607,0.298963819,1,673.6965311,123.924157,41.8692972
抚州市,江西省,2019,838.2732877,498.3056589,30006.85096,111207.0,0.625,37272.0,0.4777,433.0,0.20087951,0.463542975,3,1511.186909,116.415177,27.502232
阜新市,辽宁省,2019,872.7995152,56.40053322,10982.46584,63488.0,0.816,27945.0,0.5171,184.0,0.469725159,0.298963819,1,286.7190492,122.015278,42.330278
阜阳市,安徽省,2019,979.4799279,2145.094263,87015.54091,125621.0,0.7695,32855.0,0.4885,1077.0,0.163946166,0.551254374,3,4568.703031,115.8090001,32.8926763
赣州市,江西省,2019,838.2732877,1224.972251,73765.08599,253859.0,0.625,39968.0,0.4979,983.0,0.242951318,0.463542975,3,3714.912718,114.9287362,25.8332103
固原市,宁夏回族自治区,2019,926.1730177,408.6400155,14214.34637,20753.0,0.746,25886.0,0.6292,147.0,0.213551971,0.476696709,7,496.5163459,106.232668,35.93495
广安市,四川省,2019,941.3469595,1199.491368,46729.56125,69132.75,0.11,38522.0,0.5081,459.0,0.23957703,0.42534133,3,2489.24422,106.6286646,30.4593051
广元市,四川省,2019,941.3469595,410.5599397,15994.51764,67276.0,0.11,35262.0,0.4237,299.0,0.261702464,0.42534133,3,852.0144322,105.8395358,32.2685578
广州市,广东省,2019,326.5505433,3754.47739,350701.4576,1262698.0,0.448,156427.0,0.7162,954.0,1.478839286,0.669524102,4,7631.608115,113.2592945,23.1301964
贵港市,广西壮族自治区,2019,326.700772,353.706414,21053.22879,142831.0,0.46,28451.0,0.4629,565.0,0.121544797,0.484989474,4,657.9750276,110.0412939,23.3594346
贵阳市,贵州省,2019,406.8368525,6452.66064,391853.4985,600075.0,0.424,81995.0,0.5898,428.0,0.505552385,0.398983441,5,8458.752645,106.6246178,26.6499922
桂林市,广西壮族自治区,2019,326.700772,651.4232215,38773.85758,226426.0,0.46,41294.0,0.5431,541.0,0.193497843,0.484989474,4,1211.79655,110.2910622,25.2779894
哈尔滨市,黑龙江省,2019,274.9588547,2327.529741,637116.2938,401580.0,0.7385,55175.0,0.6768,951.0,0.532906712,0.278738173,1,8619.13754,126.6276177,45.7593633
哈密市,新疆维吾尔自治区,2019,231.5436768,625.7845372,55181.0998,27744.0,0.6855,98148.0,0.3677,56.0,0.514992744,0.427055178,7,728.3499986,93.5142008,42.817404
海东市,青海省,2019,221.6559726,810.6787732,34344.18229,30700.0,0.1775,32806.0,0.4876,173.0,0.799312021,0.509401483,6,502.7327424,102.356454,36.3098978
海口市,海南省,2019,192.7397999,1538.750325,67524.6116,112163.0,0.487,72218.0,0.7923,183.0,0.676703561,0.458476374,4,1149.851553,110.1956502,20.0462328
邯郸市,河北省,2019,917.5653718,2529.182616,175443.8876,197582.0,0.9975,36546.0,0.4559,1061.0,0.64958947,0.360574675,2,5324.927806,114.4857072,36.6107711
汉中市,陕西省,2019,705.0097499,525.7664999,29757.28251,91705.0,0.704,45033.0,0.4245,381.0,0.21684884,0.444018959,2,872.5764103,107.045009,33.171124
杭州市,浙江省,2019,1390.63168,11120.65923,379508.4068,889165.0,0.5285,152465.0,0.6617,795.0,0.627658741,0.695402971,3,19386.37027,120.2052342,30.2489634
合肥市,安徽省,2019,979.4799279,4323.172678,175369.0808,496872.0,0.7695,115623.0,0.606,770.0,0.405868532,0.551254374,3,9207.65696,117.281428,31.8665676
河池市,广西壮族自治区,2019,326.700772,82.26461712,4896.534915,116451.0,0.46,24703.0,0.5032,434.0,0.133644545,0.484989474,4,153.0310494,107.8857367,24.7169004
河源市,广东省,2019,326.5505433,313.243762,29259.74311,102873.0,0.448,34842.0,0.5436,373.0,0.183857268,0.669524102,4,636.7207438,114.6954482,23.746777
菏泽市,山东省,2019,366.4831447,945.313829,72367.77674,219433.0,0.8515,38867.0,0.4788,1026.0,0.292149349,0.461633478,2,1417.891745,115.4464761,35.2477266
贺州市,广西壮族自治区,2019,326.700772,156.9860398,9344.085608,37808.2,0.46,33676.0,0.4578,248.0,0.146025857,0.484989474,4,292.0300277,111.3590955,24.3705146
鹤壁市,河南省,2019,408.4317813,357.9312163,16609.0695,43396.0,0.7645,60672.0,0.3354,171.0,0.371934954,0.542412621,3,450.7533959,114.2912899,35.7494986
鹤岗市,黑龙江省,2019,274.9588547,17.26433816,4725.778987,33472.0,0.7385,33981.0,0.4186,98.0,0.904743614,0.278738173,1,63.93203167,130.2684769,47.3272338
黑河市,黑龙江省,2019,274.9588547,46.16382311,12636.45459,43528.0,0.7385,36478.0,0.454,158.0,0.475499461,0.278738173,1,170.9504861,127.11731,49.249879
衡水市,河北省,2019,917.5653718,1407.465379,97632.80679,105360.0,0.9975,33599.0,0.529,458.0,0.394630751,0.360574675,2,2963.270221,115.6677229,37.7364305
衡阳市,湖南省,2019,724.714044,1785.00933,69132.263,193647.0,0.493,46379.0,0.5636,797.0,0.703127813,0.335841952,3,2453.220443,112.5666191,26.8971308
呼和浩特市,内蒙古自治区,2019,124.4901552,7815.480104,523171.9812,180488.0,0.8765,89138.0,0.6641,249.0,0.522096626,0.456111734,1,5697.532147,111.6601939,40.8184528
呼伦贝尔市,内蒙古自治区,2019,124.4901552,1317.672348,88205.61805,102617.0,0.8765,47116.0,0.4873,255.0,0.735266973,0.456111734,1,960.5910914,119.7370167,49.2125235
葫芦岛市,辽宁省,2019,872.7995152,284.185651,55337.40598,59853.0,0.816,31802.0,0.4608,276.0,0.373450634,0.298963819,1,1444.692718,120.8404789,40.7515443
湖州市,浙江省,2019,1390.63168,1919.392194,65502.00474,183257.0,0.5285,102593.0,0.4463,268.0,0.344419956,0.695402971,3,3346.028954,120.0851114,30.8942995
怀化市,湖南省,2019,724.714044,1462.809848,56653.68434,173691.0,0.493,32453.0,0.5837,524.0,0.183508924,0.335841952,3,2010.406872,110.143549,27.659483
淮安市,江苏省,2019,985.8365172,630.6881486,32889.36802,175169.0,0.689,78543.0,0.4825,560.0,0.242801151,0.616151994,3,1407.7944,119.0196971,33.5978169
淮北市,安徽省,2019,979.4799279,481.8039981,19544.3325,56831.0,0.7695,47654.0,0.5051,219.0,0.585520481,0.551254374,3,1026.164409,116.7928916,33.9566098
淮南市,安徽省,2019,979.4799279,844.1484828,34242.80141,97388.0,0.7695,37140.0,0.4927,391.0,0.344186929,0.551254374,3,1797.899421,117.0130019,32.5866826
黄冈市,湖北省,2019,900.9927697,1069.129509,53229.21539,186241.0,0.3365,36685.0,0.4491,738.0,0.22728035,0.381455374,3,2144.917027,114.8673226,30.4560187
黄山市,安徽省,2019,979.4799279,447.5918616,18156.5205,49842.0,0.7695,57853.0,0.5782,149.0,0.294279826,0.551254374,3,953.2981048,118.3324811,29.7172627
黄石市,湖北省,2019,900.9927697,680.0664524,33858.76394,120127.0,0.3365,71511.0,0.4318,273.0,0.203653141,0.381455374,3,1364.368022,115.0334144,30.2024971
惠州市,广东省,2019,326.5505433,1391.708909,129997.9444,400700.0,0.448,86043.0,0.4316,390.0,0.840950848,0.669524102,4,2828.882931,114.4127007,23.1125153
鸡西市,黑龙江省,2019,274.9588547,105.4766664,28872.19941,40941.0,0.7385,32278.0,0.4065,169.0,0.695699594,0.278738173,1,390.5934602,130.9619259,45.2928513
吉安市,江西省,2019,838.2732877,381.9975061,23003.03444,112489.0,0.625,42060.0,0.444,540.0,0.252597804,0.463542975,3,1158.46493,114.961355,27.0937349
吉林市,吉林省,2019,700.698469,1078.276053,48372.15873,130785.0,0.7805,34335.0,0.5247,412.0,0.368318282,0.326487529,1,1314.473957,126.5438702,43.8349669
济南市,山东省,2019,366.4831447,4758.633859,364293.5733,429982.0,0.8515,106416.0,0.6179,797.0,0.656625357,0.461633478,2,7137.553118,117.1138479,36.6519754
济宁市,山东省,2019,366.4831447,1379.467105,105604.0485,271761.0,0.8515,52331.0,0.482,894.0,0.197600178,0.461633478,2,2069.085377,116.5849266,35.4125047
佳木斯市,黑龙江省,2019,274.9588547,239.1138331,65452.79162,76429.0,0.7385,32788.0,0.4134,233.0,0.560633242,0.278738173,1,885.4688208,130.3747185,46.8037423
嘉兴市,浙江省,2019,1390.63168,3207.466103,109459.3698,277099.0,0.5285,112751.0,0.4389,364.0,0.523596115,0.695402971,3,5591.496352,120.7510971,30.7474425
嘉峪关市,甘肃省,2019,205.6150838,152.1791808,9060.910336,20194.0,0.4755,112219.0,0.3555,21.0,1.022087542,0.511650509,2,144.3216129,98.2885388,39.7722294
江门市,广东省,2019,326.5505433,868.2929685,81106.25743,239918.0,0.448,68194.0,0.4893,400.0,0.548010143,0.669524102,4,1764.95181,113.0761073,22.5816619
焦作市,河南省,2019,408.4317813,402.7886004,18690.58511,102395.0,0.7645,76827.0,0.4097,373.0,0.302461297,0.542412621,3,507.2436301,113.143889,35.1375
揭阳市,广东省,2019,326.5505433,208.2147356,19449.10135,183931.0,0.448,34471.0,0.5215,707.0,0.398460226,0.669524102,4,423.2315449,116.3680354,23.553156
金昌市,甘肃省,2019,205.6150838,54.40741107,3239.475143,19172.0,0.4755,73390.0,0.2833,45.0,0.565012535,0.511650509,2,51.59815738,102.058389,38.449693
金华市,浙江省,2019,1390.63168,1813.042651,61872.67446,334566.0,0.5285,81224.0,0.566,492.0,0.260685357,0.695402971,3,3160.632426,119.6486487,29.1080344
锦州市,辽宁省,2019,872.7995152,159.5629875,31070.54063,71452.0,0.816,35431.0,0.555,293.0,0.495109579,0.298963819,1,811.1580766,121.615278,41.494444
晋城市,山西省,2019,311.5910309,611.7090996,36573.7674,43599.0,0.7905,57714.0,0.4218,222.0,0.319847495,0.320835233,2,617.7679469,112.8454497,35.4913132
晋中市,山西省,2019,311.5910309,1647.641212,98511.60702,93058.0,0.7905,43125.0,0.4728,335.0,0.338533166,0.320835233,2,1663.960744,112.7383414,37.6866796
荆门市,湖北省,2019,900.9927697,559.6560797,27863.8404,109590.0,0.3365,70203.0,0.4078,291.0,0.262526522,0.381455374,3,1122.79742,112.1937979,31.0375248
荆州市,湖北省,2019,900.9927697,1079.184937,53729.84935,194593.0,0.3365,45097.0,0.4563,637.0,0.274409794,0.381455374,3,2165.090504,112.2337264,30.3375612
景德镇市,江西省,2019,838.2732877,171.210173,10309.89324,73084.0,0.625,55228.0,0.4916,171.0,0.441441494,0.463542975,3,519.2206178,117.2735595,29.3582395
九江市,江西省,2019,838.2732877,564.8695693,34015.1806,185398.0,0.625,63584.0,0.4483,525.0,0.312493572,0.463542975,3,1713.051986,115.3820227,29.388607
酒泉市,甘肃省,2019,205.6150838,362.8758286,21606.01292,31558.0,0.4755,54729.0,0.4383,99.0,0.349292425,0.511650509,2,344.1392219,96.4560478,40.2773513
开封市,河南省,2019,408.4317813,1187.613978,55108.8092,107875.0,0.7645,51733.0,0.4639,561.0,0.195659005,0.542412621,3,1495.597504,114.497222,34.604167
克拉玛依市,新疆维吾尔自治区,2019,231.5436768,581.712753,51294.89077,35695.0,0.6855,188857.0,0.313,31.0,0.930309473,0.427055178,7,677.0548929,84.8867252,45.5778068
昆明市,云南省,2019,365.9643663,12425.84416,293869.6373,415263.0,0.119,93853.0,0.6373,578.0,0.442998499,0.433003912,5,9447.290266,102.7086139,25.0363006
来宾市,广西壮族自治区,2019,326.700772,161.9167734,9637.571561,67836.0,0.46,29215.0,0.4701,270.0,0.16169152,0.484989474,4,301.2023228,109.2169807,23.7532648
兰州市,甘肃省,2019,205.6150838,3342.777176,199032.5097,223837.0,0.4755,75217.0,0.6487,332.0,0.811855049,0.511650509,2,3170.17736,103.733224,36.474436
廊坊市,河北省,2019,917.5653718,3036.893891,210662.7125,291645.0,0.9975,65512.0,0.6044,483.0,0.304186599,0.360574675,2,6393.860458,116.6926134,39.5302055
乐山市,四川省,2019,941.3469595,953.7061564,37154.30676,113617.0,0.11,56999.0,0.4395,350.0,0.359045869,0.42534133,3,1979.178509,103.5966083,29.2233495
丽江市,云南省,2019,365.9643663,288.7459531,6828.805144,26627.0,0.119,36369.0,0.546,123.0,0.183130558,0.433003912,5,219.5317113,100.2249797,26.8595868
丽水市,浙江省,2019,1390.63168,705.4996428,24076.18469,130158.9,0.5285,66936.0,0.5452,271.0,0.201601803,0.695402971,3,1229.880084,119.9184297,28.4704064
连云港市,江苏省,2019,985.8365172,698.7259565,36437.42978,153524.0,0.689,69523.0,0.4503,534.0,0.648637707,0.616151994,3,1559.665408,119.2171662,34.5933134
辽阳市,辽宁省,2019,872.7995152,76.3151033,14860.2853,62608.0,0.816,45498.0,0.4294,174.0,0.486739381,0.298963819,1,387.9572161,123.1695757,41.2742898
辽源市,吉林省,2019,700.698469,147.6619813,6624.211658,34777.0,0.7805,35108.0,0.6088,117.0,0.462086779,0.326487529,1,180.0075486,125.1374905,42.8863846
聊城市,山东省,2019,366.4831447,1086.456872,83172.87434,151526.0,0.8515,37129.0,0.5024,647.0,0.485954555,0.461633478,2,1629.594514,115.9642007,36.4441808
临沧市,云南省,2019,365.9643663,304.5692245,7203.023503,27726.0,0.119,29926.0,0.4661,241.0,0.125352413,0.433003912,5,231.5620438,100.0879344,23.88848
临汾市,山西省,2019,311.5910309,861.6971512,51520.42236,123693.0,0.7905,32250.0,0.496,431.0,0.331857466,0.320835233,2,870.2320765,111.381767,36.229963
临沂市,山东省,2019,366.4831447,1797.139449,137578.6352,292427.0,0.8515,43213.0,0.5322,1190.0,0.072847505,0.461633478,2,2695.558989,118.3506988,35.1032403
柳州市,广西壮族自治区,2019,326.700772,832.52588,49553.40682,275066.0,0.46,77056.0,0.4325,394.0,0.36663873,0.484989474,4,1548.689018,109.3414252,25.0009993
六安市,安徽省,2019,979.4799279,1072.132062,43490.93319,83589.0,0.7695,33370.0,0.5047,591.0,0.161991198,0.551254374,3,2283.467484,116.5142252,31.7383487
六盘水市,贵州省,2019,406.8368525,475.7656394,28892.02465,104696.0,0.424,43003.0,0.4177,353.0,0.231057115,0.398983441,3,623.6782136,104.8279652,26.5963778
龙岩市,福建省,2019,3516.693264,832.5440228,30386.55513,135596.0,0.44,101476.0,0.4377,318.0,0.290531707,0.503511243,3,4376.410491,117.0123483,25.0767425
陇南市,甘肃省,2019,205.6150838,139.1984959,8288.026549,28185.0,0.4755,16868.0,0.583,286.0,0.222674942,0.511650509,2,132.0111683,105.3513561,33.5363816
娄底市,湖南省,2019,724.714044,707.0767812,27384.62885,116603.0,0.493,41675.0,0.5079,455.0,0.161121322,0.335841952,3,971.7681501,111.9890658,27.6995215
泸州市,四川省,2019,941.3469595,1270.369524,49490.81923,101985.0,0.11,48105.0,0.4048,509.0,0.205512652,0.42534133,3,2636.334098,105.5382725,28.5297899
洛阳市,河南省,2019,408.4317813,1400.541145,64989.26097,293269.0,0.7645,72912.0,0.4884,745.0,0.30781035,0.542412621,3,1763.743,112.4477046,34.6196539
漯河市,河南省,2019,408.4317813,558.4247919,25912.56577,80902.0,0.7645,59190.0,0.4504,268.0,0.288898195,0.542412621,3,703.2409017,114.0107357,33.5826865
吕梁市,山西省,2019,311.5910309,351.2831914,21003.03844,115379.0,0.7905,38890.0,0.3565,394.0,0.234983606,0.320835233,2,354.762576,111.3178885,37.6855567
马鞍山市,安徽省,2019,979.4799279,671.6989559,27247.40306,85802.0,0.7695,89867.0,0.4659,229.0,0.3340969,0.551254374,3,1430.609885,118.5048377,31.6866105
茂名市,广东省,2019,326.5505433,371.1474761,34668.46311,132015.0,0.448,51119.0,0.4754,818.0,0.393327758,0.669524102,4,754.4198025,110.9209511,21.6656961
眉山市,四川省,2019,941.3469595,950.8988527,37044.94035,81056.0,0.11,46168.0,0.4738,342.0,0.30870792,0.42534133,3,1973.352653,103.7790009,29.9866838
梅州市,广东省,2019,326.5505433,307.2634797,28701.13174,146161.0,0.448,27096.0,0.5031,546.0,0.23557132,0.669524102,4,624.564812,116.1171428,24.2918414
绵阳市,四川省,2019,941.3469595,867.7579622,33805.95302,152969.0,0.11,58685.0,0.491,531.0,0.328785285,0.42534133,3,1800.814536,104.7160723,31.4602714
牡丹江市,黑龙江省,2019,274.9588547,255.9418703,70059.14165,61479.0,0.7385,32811.0,0.569,250.0,0.606641008,0.278738173,1,947.7851747,130.013384,44.635006
南昌市,江西省,2019,838.2732877,3406.072897,205106.0829,378727.0,0.625,100415.0,0.4878,536.0,0.556098943,0.463542975,3,10329.4287,116.0348483,28.6472124
南充市,四川省,2019,941.3469595,1043.294758,40644.48281,127299.0,0.11,36073.0,0.4222,724.0,0.218229472,0.42534133,3,2165.097237,106.231735,31.210219
南京市,江苏省,2019,985.8365172,5506.162437,287137.4754,764772.0,0.689,165681.0,0.6202,710.0,1.108772723,0.616151994,3,12290.61409,118.7788631,32.0438284
南宁市,广西壮族自治区,2019,326.700772,2612.954948,155527.681,894.0,0.46,61738.0,0.6555,782.0,0.299631403,0.484989474,4,4860.695299,108.3627211,22.8193063
南平市,福建省,2019,3516.693264,650.156571,23729.69831,150092.0,0.44,74036.0,0.4241,318.0,0.383521447,0.503511243,3,3417.65956,118.0753196,27.3856975
南通市,江苏省,2019,985.8365172,2012.891036,104969.0155,272578.0,0.689,128294.0,0.4639,760.0,0.749825518,0.616151994,3,4493.08701,120.8904588,31.9827896
南阳市,河南省,2019,408.4317813,903.4531378,41922.90384,278026.0,0.7645,38064.0,0.5184,1239.0,0.182733179,0.542412621,3,1137.74533,112.5292693,33.0010496
内江市,四川省,2019,941.3469595,565.1399554,22016.61709,78437.0,0.11,38743.0,0.4905,408.0,0.238590179,0.42534133,3,1172.806579,104.9192806,29.6602202
宁波市,浙江省,2019,1390.63168,5577.396862,190336.6477,486838.0,0.5285,143157.0,0.4906,608.0,0.425182059,0.695402971,3,9722.938049,121.6203873,29.8622194
宁德市,福建省,2019,3516.693264,675.7857944,24665.12489,167400.0,0.44,84251.0,0.3599,356.0,0.387744145,0.503511243,3,3552.38397,119.4385501,27.0143281
攀枝花市,四川省,2019,941.3469595,294.5365089,11474.49844,51353.0,0.11,82460.0,0.3641,108.0,0.602120114,0.42534133,3,611.2368308,101.7179276,26.5860102
盘锦市,辽宁省,2019,872.7995152,146.7179894,28569.32754,49350.0,0.816,88983.0,0.3849,130.0,1.566640029,0.298963819,1,745.8589489,122.0524321,41.1796147
平顶山市,河南省,2019,408.4317813,560.8032857,26022.93493,146971.0,0.7645,47201.0,0.4662,570.0,0.280443905,0.542412621,3,706.2362095,113.3002154,33.7419956
平凉市,甘肃省,2019,205.6150838,517.2165406,30795.62313,40717.0,0.4755,21514.0,0.5287,234.0,0.211596887,0.511650509,2,490.5107583,106.495648,35.22678
萍乡市,江西省,2019,838.2732877,214.5096177,12917.28885,59487.0,0.625,48007.0,0.4818,200.0,0.344345803,0.463542975,3,650.5327009,113.9513109,27.5440835
