城市,省份,年份,单位面积建材碳排放（kgco2/m2),施工面积(万平方米),建筑面积(万平方米),电力消费量（亿千瓦小时）,电网因子（kgco2/kwh),人均地区生产总值(元）,第三产业比重,总人口（万人）,城镇化率,能源结构,气候区,co2总量（万吨）,经度,纬度
福州市,福建省,2018,1943.602563,4690.135321,169075.1625,559028.0,0.391,102037.0,0.5291,703.0,0.559834687,0.488843958,3,15998.17223,119.2918215,26.0774954
抚顺市,辽宁省,2018,185.5988457,121.00362,23046.20007,99583.0,0.722,50951.0,0.3994,209.0,0.69133021,0.307019663,1,299.2030923,123.924157,41.8692972
抚州市,江西省,2018,684.3672917,484.0012643,31292.34671,99253.0,0.634,34226.0,0.4464,432.0,0.202961079,0.423684595,3,1382.611369,116.415177,27.502232
阜新市,辽宁省,2018,185.5988457,66.97084305,12755.18408,60948.0,0.722,25340.0,0.5105,185.0,0.467077883,0.307019663,1,165.5973874,122.015278,42.330278
阜阳市,安徽省,2018,471.7525614,1737.544502,69597.85047,115877.0,0.776,21589.0,0.4044,1071.0,0.160246548,0.514194128,3,2209.805609,115.8090001,32.8926763
赣州市,江西省,2018,684.3672917,1074.324091,69458.7482,226054.0,0.634,32429.0,0.4534,981.0,0.23850057,0.423684595,3,3068.943848,114.9287362,25.8332103
固原市,宁夏回族自治区,2018,250.4799075,435.9359531,14279.98224,19378.0,0.62,24544.0,0.5304,151.0,0.201394562,0.486128214,7,251.5809718,106.232668,35.93495
广安市,四川省,2018,815.7023197,1105.318258,44394.02772,36291.0,0.103,38520.0,0.4011,462.0,0.231075472,0.422909361,3,2160.369248,106.6286646,30.4593051
广元市,四川省,2018,815.7023197,378.3265221,15195.11505,64804.0,0.103,30105.0,0.4056,301.0,0.25577601,0.422909361,3,739.4476458,105.8395358,32.2685578
广州市,广东省,2018,262.4355404,3696.917574,335017.0508,1218993.0,0.451,155491.0,0.7175,928.0,1.451990065,0.674952405,4,6411.083125,113.2592945,23.1301964
贵港市,广西壮族自治区,2018,316.6404059,224.0978483,15641.91026,124484.0,0.394,26635.0,0.4083,561.0,0.120363495,0.408064943,4,488.0441505,110.0412939,23.3594346
贵阳市,贵州省,2018,430.3536712,6514.026937,406903.9742,533420.0,0.428,78449.0,0.5875,418.0,0.510076759,0.453748435,5,8800.969327,106.6246178,26.6499922
桂林市,广西壮族自治区,2018,316.6404059,593.0855126,41397.05238,197068.0,0.394,39507.0,0.4932,538.0,0.197434808,0.408064943,4,1291.631836,110.2910622,25.2779894
哈尔滨市,黑龙江省,2018,118.9952373,2305.045683,205213.9718,384160.0,0.663,66094.0,0.6485,952.0,0.529537029,0.246700438,1,3156.670437,126.6276177,45.7593633
哈密市,新疆维吾尔自治区,2018,154.5321181,567.3558653,53294.47095,23249.0,0.622,86805.0,0.3236,56.0,0.511580406,0.434166925,7,638.1288326,93.5142008,42.817404
海东市,青海省,2018,194.6061957,468.8314555,19472.32728,26920.0,0.26,30597.0,0.4226,173.0,0.778356833,0.551985556,6,276.807663,102.356454,36.3098978
海口市,海南省,2018,167.0438494,1440.946121,54429.67935,92219.0,0.515,66042.0,0.7754,178.0,0.68053053,0.51689181,4,940.2470037,110.1956502,20.0462328
邯郸市,河北省,2018,220.2053134,2494.640894,156919.2216,179115.0,0.903,36289.0,0.4583,1058.0,0.618430044,0.418403681,2,2349.928467,114.4857072,36.6107711
汉中市,陕西省,2018,830.3122996,400.4107285,22868.22232,85431.0,0.767,42754.0,0.3834,381.0,0.215160653,0.358406026,2,777.6048813,107.045009,33.171124
杭州市,浙江省,2018,1657.335361,10028.31332,351587.5211,825248.0,0.525,140180.0,0.639,774.0,0.626054092,0.578288061,3,20970.79446,120.2052342,30.2489634
合肥市,安徽省,2018,471.7525614,4499.63718,180234.2762,460570.0,0.776,97470.0,0.5028,758.0,0.400042291,0.514194128,3,5722.629532,117.281428,31.8665676
河池市,广西壮族自治区,2018,316.6404059,72.66699596,5072.117551,94393.0,0.394,22302.0,0.479,433.0,0.133806491,0.408064943,4,158.2554343,107.8857367,24.7169004
河源市,广东省,2018,262.4355404,302.8467069,27444.16357,99257.0,0.451,32530.0,0.5096,373.0,0.187237409,0.674952405,4,525.1876391,114.6954482,23.746777
菏泽市,山东省,2018,325.5130506,885.7355829,71555.14589,204866.0,0.961,35184.0,0.3922,1025.0,0.283220984,0.52022935,2,1349.902942,115.4464761,35.2477266
贺州市,广西壮族自治区,2018,316.6404059,93.80885882,6547.8083,40234.0,0.394,29188.0,0.4474,246.0,0.145303259,0.408064943,4,204.2985471,111.3590955,24.3705146
鹤壁市,河南省,2018,539.9810591,305.051943,14189.42651,36319.0,0.791,53063.0,0.2972,171.0,0.365132695,0.476925777,3,476.4704782,114.2912899,35.7494986
鹤岗市,黑龙江省,2018,118.9952373,20.33181325,1810.103887,31474.0,0.663,28891.0,0.3744,100.0,0.88621416,0.246700438,1,27.84362769,130.2684769,47.3272338
黑河市,黑龙江省,2018,118.9952373,90.86498396,8089.542169,42762.0,0.663,31592.0,0.4006,159.0,0.485036129,0.246700438,1,124.4360625,127.11731,49.249879
衡水市,河北省,2018,220.2053134,1045.301614,65752.11527,102112.0,0.903,34898.0,0.4612,456.0,0.380181955,0.418403681,2,984.6643761,115.6677229,37.7364305
衡阳市,湖南省,2018,668.4363963,1661.801649,63701.8698,176116.0,0.499,42163.0,0.5533,801.0,0.671564251,0.360305061,3,2206.910858,112.5666191,26.8971308
呼和浩特市,内蒙古自治区,2018,429.8089132,7841.097716,532050.2931,185387.0,0.753,93029.0,0.6867,246.0,0.519414957,0.442594759,1,7591.037407,111.6601939,40.8184528
呼伦贝尔市,内蒙古自治区,2018,429.8089132,1031.154507,69968.01689,94948.0,0.753,49529.0,0.4927,256.0,0.729772977,0.442594759,1,998.2699765,119.7370167,49.2125235
葫芦岛市,辽宁省,2018,185.5988457,217.1496979,41358.06336,57083.0,0.722,32012.0,0.4252,276.0,0.368050369,0.307019663,1,536.941466,120.8404789,40.7515443
湖州市,浙江省,2018,1657.335361,1709.991312,59951.41829,170313.0,0.525,90304.0,0.4846,267.0,0.341769195,0.578288061,3,3575.863179,120.0851114,30.8942995
怀化市,湖南省,2018,668.4363963,1316.317567,50458.42283,152620.0,0.499,30449.0,0.5704,524.0,0.183301269,0.360305061,3,1748.100041,110.143549,27.659483
淮安市,江苏省,2018,1018.213295,356.9405838,37339.9604,170522.0,0.683,73204.0,0.4816,561.0,0.245331483,0.643786336,3,1674.840473,119.0196971,33.5978169
淮北市,安徽省,2018,471.7525614,388.1548221,15547.65431,54942.0,0.776,43962.0,0.3856,218.0,0.573738265,0.514194128,3,493.6545235,116.7928916,33.9566098
淮南市,安徽省,2018,471.7525614,654.797042,26228.08599,92958.0,0.776,32487.0,0.4263,390.0,0.340027392,0.514194128,3,832.7695633,117.0130019,32.5866826
黄冈市,湖北省,2018,1080.568683,1151.296606,58082.23395,167613.0,0.357,32124.0,0.4064,741.0,0.226280658,0.406951639,3,2783.9863,114.8673226,30.4560187
黄山市,安徽省,2018,471.7525614,445.3823895,17839.92117,44850.0,0.776,48579.0,0.5671,149.0,0.289333152,0.514194128,3,566.4364287,118.3324811,29.7172627
黄石市,湖北省,2018,1080.568683,632.8516216,31926.99062,110312.0,0.357,64249.0,0.3541,273.0,0.216289538,0.406951639,3,1530.318282,115.0334144,30.2024971
惠州市,广东省,2018,262.4355404,1346.277759,122000.5573,373461.0,0.451,85418.0,0.4303,381.0,0.82722342,0.674952405,4,2334.674347,114.4127007,23.1125153
鸡西市,黑龙江省,2018,118.9952373,75.70517005,6739.891858,38724.0,0.663,30784.0,0.4055,173.0,0.680888997,0.246700438,1,103.6752868,130.9619259,45.2928513
吉安市,江西省,2018,684.3672917,332.6254073,21505.37682,100877.0,0.634,35202.0,0.4271,539.0,0.248641423,0.423684595,3,950.1869181,114.961355,27.0937349
吉林市,吉林省,2018,234.1486434,1162.115384,49595.80974,127998.0,0.722,53452.0,0.5881,414.0,0.379702213,0.319755917,1,789.9340529,126.5438702,43.8349669
济南市,山东省,2018,325.5130506,4226.817595,341468.2164,383487.0,0.961,106302.0,0.6052,656.0,0.776270307,0.52022935,2,6441.87003,117.1138479,36.6519754
济宁市,山东省,2018,325.5130506,1238.625595,100063.7627,258935.0,0.961,58972.0,0.4472,891.0,0.20187311,0.52022935,2,1887.724019,116.5849266,35.4125047
佳木斯市,黑龙江省,2018,118.9952373,251.2373759,22367.20086,751112.0,0.663,39344.0,0.4476,233.0,0.558073808,0.246700438,1,344.0598176,130.3747185,46.8037423
嘉兴市,浙江省,2018,1657.335361,3112.411726,109119.5587,261724.0,0.525,103858.0,0.4377,360.0,0.513984493,0.578288061,3,6508.546804,120.7510971,30.7474425
嘉峪关市,甘肃省,2018,218.663053,167.7887585,9651.7311,21870.0,0.491,119418.0,0.3754,21.0,1.00071175,0.545421863,2,162.1930531,98.2885388,39.7722294
江门市,广东省,2018,262.4355404,786.8786573,71307.45056,217463.0,0.451,63328.0,0.445,399.0,0.549508022,0.674952405,4,1364.581271,113.0761073,22.5816619
焦作市,河南省,2018,539.9810591,425.2936875,19782.44578,96522.0,0.791,66328.0,0.3773,373.0,0.300807878,0.476925777,3,664.279941,113.143889,35.1375
揭阳市,广东省,2018,262.4355404,173.4227534,15715.68157,173969.0,0.451,35358.0,0.4019,705.0,0.39227914,0.674952405,4,300.7445164,116.3680354,23.553156
金昌市,甘肃省,2018,218.663053,51.3748325,2955.240107,16698.0,0.491,56353.0,0.3831,45.0,0.559510926,0.545421863,2,49.66149705,102.058389,38.449693
金华市,浙江省,2018,1657.335361,1749.236673,61327.34053,254437.6,0.525,73428.0,0.5412,489.0,0.258020948,0.578288061,3,3657.931457,119.6486487,29.1080344
锦州市,辽宁省,2018,185.5988457,242.5111575,46188.37565,69616.0,0.722,39211.0,0.4993,295.0,0.485002265,0.307019663,1,599.6522109,121.615278,41.494444
晋城市,山西省,2018,293.9513032,681.9198464,39485.00572,42300.0,0.74,57819.0,0.4326,221.0,0.314056163,0.353921197,2,660.6692929,112.8454497,35.4913132
晋中市,山西省,2018,293.9513032,1511.487204,87519.20218,99382.0,0.74,42910.0,0.446,334.0,0.332961779,0.353921197,2,1464.384983,112.7383414,37.6866796
荆门市,湖北省,2018,1080.568683,382.0755382,19275.48529,99732.0,0.357,63742.0,0.3668,293.0,0.26189066,0.406951639,3,923.9087984,112.1937979,31.0375248
荆州市,湖北省,2018,1080.568683,964.1754165,48642.08042,176241.0,0.357,37247.0,0.3693,641.0,0.271107122,0.406951639,3,2331.502704,112.2337264,30.3375612
景德镇市,江西省,2018,684.3672917,154.838354,10010.83223,70614.0,0.634,50723.0,0.4581,170.0,0.437445906,0.423684595,3,442.3155151,117.2735595,29.3582395
九江市,江西省,2018,684.3672917,484.1038268,31298.97773,172144.0,0.634,55274.0,0.4252,523.0,0.308284531,0.423684595,3,1382.904352,115.3820227,29.388607
酒泉市,甘肃省,2018,218.663053,265.7775724,15288.35235,30451.0,0.491,53043.0,0.5365,99.0,0.347867269,0.545421863,2,256.9139691,96.4560478,40.2773513
开封市,河南省,2018,539.9810591,990.1598622,46057.07624,108596.0,0.791,43936.0,0.4744,560.0,0.194158335,0.476925777,3,1546.562656,114.497222,34.604167
克拉玛依市,新疆维吾尔自治区,2018,154.5321181,527.3990051,49541.13049,34598.0,0.622,153647.0,0.2654,31.0,0.92414525,0.434166925,7,593.1876835,84.8867252,45.5778068
昆明市,云南省,2018,322.8612845,12551.06262,315001.8739,368226.0,0.092,76387.0,0.5659,572.0,0.442184821,0.417869765,5,9579.320902,102.7086139,25.0363006
来宾市,广西壮族自治区,2018,316.6404059,99.83162923,6968.194462,58716.0,0.394,31102.0,0.4164,269.0,0.160417762,0.408064943,4,217.4150402,109.2169807,23.7532648
莱芜区,山东省,2018,325.5130506,210.5550568,17009.92722,25864.0,0.961,73005.0,0.3771,129.0,0.638691165,0.52022935,2,320.8958701,117.6698329,36.2150252
兰州市,甘肃省,2018,218.663053,3858.564592,221956.6329,215719.0,0.491,73042.0,0.6411,328.0,0.803085761,0.545421863,2,3729.882606,103.733224,36.474436
廊坊市,河北省,2018,220.2053134,3978.807586,250277.0603,282432.0,0.903,64906.0,0.5706,479.0,0.301889209,0.418403681,2,3747.999656,116.6926134,39.5302055
乐山市,四川省,2018,815.7023197,878.8298574,35297.34242,108379.0,0.103,49397.0,0.4504,351.0,0.3502376,0.422909361,3,1717.692605,103.5966083,29.2233495
丽江市,云南省,2018,322.8612845,305.0737351,7656.626467,22881.0,0.092,27128.0,0.457,123.0,0.179465982,0.417869765,5,232.8407798,100.2249797,26.8595868
丽水市,浙江省,2018,1657.335361,661.1696449,23180.26861,115867.0,0.525,63611.0,0.5182,270.0,0.198963256,0.578288061,3,1382.610643,119.9184297,28.4704064
连云港市,江苏省,2018,1018.213295,390.6926592,40870.80339,149072.0,0.683,61332.0,0.4469,534.0,0.629536269,0.643786336,3,1833.212327,119.2171662,34.5933134
辽阳市,辽宁省,2018,185.5988457,156.1732106,29744.55687,58401.0,0.722,47422.0,0.406,175.0,0.481587099,0.307019663,1,386.1661952,123.1695757,41.2742898
辽源市,吉林省,2018,234.1486434,219.2108193,9355.300028,33420.0,0.722,52861.0,0.4552,117.0,0.463294594,0.319755917,1,149.0059363,125.1374905,42.8863846
聊城市,山东省,2018,325.5130506,970.0422441,78365.9544,147017.0,0.961,51935.0,0.4104,645.0,0.46992252,0.52022935,2,1478.390283,115.9642007,36.4441808
临沧市,云南省,2018,322.8612845,208.9260859,5243.548739,24561.0,0.092,24892.0,0.4008,241.0,0.123227211,0.417869765,5,159.4582134,100.0879344,23.88848
临汾市,山西省,2018,293.9513032,1078.638042,62456.06356,120087.0,0.74,32066.0,0.476,433.0,0.323113329,0.353921197,2,1045.024626,111.381767,36.229963
临沂市,山东省,2018,325.5130506,1653.266513,133560.9959,288534.0,0.961,44534.0,0.4916,1180.0,0.081399696,0.52022935,2,2519.6564,118.3506988,35.1032403
柳州市,广西壮族自治区,2018,316.6404059,801.0916324,55915.76857,233383.0,0.394,75945.0,0.4093,390.0,0.366648741,0.408064943,4,1744.631143,109.3414252,25.0009993
六安市,安徽省,2018,471.7525614,971.6597448,38920.11373,74824.0,0.776,26731.0,0.4412,589.0,0.16294418,0.514194128,3,1235.754913,116.5142252,31.7383487
六盘水市,贵州省,2018,430.3536712,498.0838394,31113.21088,96476.0,0.428,52059.0,0.4167,349.0,0.230464864,0.453748435,3,672.9509465,104.8279652,26.5963778
龙岩市,福建省,2018,1943.602563,821.9578375,29630.84121,134000.0,0.391,90655.0,0.4186,319.0,0.28793118,0.488843958,3,2803.719327,117.0123483,25.0767425
陇南市,甘肃省,2018,218.663053,80.24842764,4616.139077,23398.0,0.491,14426.0,0.616,288.0,0.214374315,0.545421863,2,77.57216634,105.3513561,33.5363816
娄底市,湖南省,2018,668.4363963,551.003663,21121.63243,106324.0,0.499,39249.0,0.4481,455.0,0.164183103,0.360305061,3,731.7455533,111.9890658,27.6995215
泸州市,四川省,2018,815.7023197,1170.631708,47017.27862,103013.0,0.103,39230.0,0.3666,510.0,0.201887151,0.422909361,3,2288.025847,105.5382725,28.5297899
洛阳市,河南省,2018,539.9810591,1356.368718,63091.20357,259582.0,0.791,67707.0,0.5034,740.0,0.304832097,0.476925777,3,2118.55609,112.4477046,34.6196539
漯河市,河南省,2018,539.9810591,315.9971393,14698.53999,80572.0,0.791,46530.0,0.3109,267.0,0.285924333,0.476925777,3,493.5661337,114.0107357,33.5826865
吕梁市,山西省,2018,293.9513032,416.7846919,24132.9623,106176.0,0.74,36585.0,0.3442,394.0,0.232308021,0.353921197,2,403.7965006,111.3178885,37.6855567
马鞍山市,安徽省,2018,471.7525614,678.5604925,27179.93792,80274.0,0.776,82695.0,0.4188,229.0,0.328712617,0.514194128,3,862.991872,118.5048377,31.6866105
茂名市,广东省,2018,262.4355404,424.0233997,38425.27349,116998.0,0.451,49406.0,0.4586,811.0,0.391065153,0.674952405,4,735.3286104,110.9209511,21.6656961
眉山市,四川省,2018,815.7023197,876.2429575,35193.44211,80805.0,0.103,42155.0,0.4101,345.0,0.300826662,0.422909361,3,1712.636451,103.7790009,29.9866838
梅州市,广东省,2018,262.4355404,354.0304587,32082.46811,137979.0,0.451,25367.0,0.502,548.0,0.234044436,0.674952405,4,613.9489599,116.1171428,24.2918414
绵阳市,四川省,2018,815.7023197,799.6295305,32116.33869,169752.0,0.103,47538.0,0.4658,536.0,0.319142633,0.422909361,3,1562.893795,104.7160723,31.4602714
牡丹江市,黑龙江省,2018,118.9952373,302.1990419,26904.22411,72663.0,0.663,48201.0,0.5314,252.0,0.600632406,0.246700438,1,413.8498376,130.013384,44.635006
南昌市,江西省,2018,684.3672917,3004.10185,194225.5188,347674.0,0.634,95825.0,0.4594,532.0,0.549312078,0.423684595,3,8581.60025,116.0348483,28.6472124
南充市,四川省,2018,815.7023197,961.38478,38613.08021,129060.0,0.103,31203.0,0.3989,728.0,0.215999166,0.422909361,3,1879.048047,106.231735,31.210219
南京市,江苏省,2018,1018.213295,2693.099035,281728.1527,734300.0,0.683,152886.0,0.6104,697.0,1.094011665,0.643786336,3,12636.58846,118.7788631,32.0438284
南宁市,广西壮族自治区,2018,316.6404059,2014.007872,140576.675,425906.0,0.394,55901.0,0.591,771.0,0.298575101,0.408064943,4,4386.141003,108.3627211,22.8193063
南平市,福建省,2018,1943.602563,620.9704444,22385.42635,141574.0,0.391,66760.0,0.4048,320.0,0.376914214,0.488843958,3,2118.146159,118.0753196,27.3856975
南通市,江苏省,2018,1018.213295,868.8681289,90893.28308,263200.0,0.683,115320.0,0.4843,763.0,0.717194997,0.643786336,3,4076.912445,120.8904588,31.9827896
南阳市,河南省,2018,539.9810591,755.0837331,35122.55989,258264.0,0.791,35519.0,0.4395,1238.0,0.179421958,0.476925777,3,1179.38966,112.5292693,33.0010496
内江市,四川省,2018,815.7023197,520.7703264,20916.23126,78714.0,0.103,37885.0,0.412,412.0,0.233307584,0.422909361,3,1017.857246,104.9192806,29.6602202
宁波市,浙江省,2018,1657.335361,5179.843974,181602.6728,450944.0,0.525,132603.0,0.459,603.0,0.419684366,0.578288061,3,10831.8757,121.6203873,29.8622194
宁德市,福建省,2018,1943.602563,616.8858605,22238.18077,162000.0,0.391,66878.0,0.3494,354.0,0.380410678,0.488843958,3,2104.213539,119.4385501,27.0143281
攀枝花市,四川省,2018,815.7023197,271.4121916,10901.00545,46011.0,0.103,94941.0,0.3431,108.0,0.597532892,0.422909361,3,530.4811967,101.7179276,26.5860102
盘锦市,辽宁省,2018,185.5988457,153.3022922,29197.7653,47751.0,0.722,84602.0,0.4139,130.0,1.496041389,0.307019663,1,379.067336,122.0524321,41.1796147
平顶山市,河南省,2018,539.9810591,614.9376559,28603.6948,142085.0,0.791,42587.0,0.4473,570.0,0.275651841,0.476925777,3,960.4909778,113.3002154,33.7419956
平凉市,甘肃省,2018,218.663053,405.8267102,23344.41422,37513.0,0.491,17225.0,0.5147,234.0,0.206176126,0.545421863,2,392.2925096,106.495648,35.22678
