城市,省份,年份,单位面积建材碳排放（kgco2/m2),施工面积(万平方米),建筑面积(万平方米),电力消费量（亿千瓦小时）,电网因子（kgco2/kwh),人均地区生产总值(元）,第三产业比重,总人口（万人）,城镇化率,能源结构,气候区,co2总量（万吨）,经度,纬度
保定市,河北省,2008,244.3348268,737.2187535,68421.97851,50375.0,0.92864,14518.0,0.3607,1141.73,0.263985356,0.261898573,2,1197.642106,115.490696,38.8579735
保山市,云南省,2008,160.7466007,316.2430285,8523.395848,14129.0,0.46912,7898.0,0.3966,248.22,0.109137056,0.285889778,5,181.2034478,99.1591622,25.1147115
北海市,广西壮族自治区,2008,108.88412,165.0880857,16939.94007,28360.0,0.48244,20093.0,0.3418,157.71,0.295986304,0.312589429,4,294.7454968,109.3729721,21.6740808
北京,,2008,758.865614,18560.23987,64011.58887,717.307656,0.85848,67441.03,0.78324,1700.16,0.849,0.374555842,2,13233.25686,116.2,39.56
本溪市,辽宁省,2008,367.957521,230.9969336,16198.01163,43956.0,0.869,39199.0,0.3094,155.66,0.669857381,0.26402439,1,273.2934548,124.157425,41.176944
滨州市,山东省,2008,406.8365136,484.7096477,29655.2814,26801.0,0.946,33610.0,0.2914,375.68,0.2458454,0.307639965,2,665.7572683,117.9647262,37.3821206
亳州市,安徽省,2008,210.1742918,69.50647171,3210.289994,24715.0,0.78924,7918.0,0.4023,588.77,0.110501554,0.351069296,3,84.03656448,115.7730968,33.8490794
沧州市,河北省,2008,244.3348268,440.4394264,40877.60495,24305.0,0.92864,24665.0,0.3775,710.1,0.302591184,0.261898573,2,715.5119149,116.8511597,38.3042796
常德市,湖南省,2008,292.0498212,421.1746422,25172.91048,31061.0,0.57356,19201.0,0.3261,614.16,0.233245408,0.214818811,3,596.9612131,111.6928724,29.034552
常州市,江苏省,2008,784.7358115,1157.732891,71235.59117,164036.0,0.736,61503.0,0.3798,358.74,0.495428444,0.439491127,3,3239.64178,119.9691539,31.8122623
巢湖市,安徽省,2008,210.1742918,255.5429011,11802.74007,21719.0,0.785325046,11600.0,0.351,456.8,0.164645359,0.351069296,3,308.9632801,117.7327935,31.7277526
朝阳市,辽宁省,2008,367.957521,256.5253533,17988.12041,18409.0,0.869,13114.0,0.2906,340.92,0.274844538,0.26402439,1,303.4962366,120.4390738,41.5754767
潮州市,广东省,2008,270.6311489,102.8273256,6902.612838,70375.0,0.66484,17336.0,0.3558,256.13,0.289696638,0.478868333,4,121.6197284,116.6204223,23.656593
郴州市,湖南省,2008,292.0498212,306.343081,18309.61834,44781.0,0.57356,16668.0,0.348,471.0,0.412951168,0.214818811,3,434.2021549,113.0094337,25.7733598
成都市,四川省,2008,206.4639426,8709.153417,385339.9081,205187.0,0.3132,30855.0,0.4651,1124.96,0.544090457,0.278404883,3,8249.261127,104.063315,30.659867
承德市,河北省,2008,244.3348268,398.6766701,37001.56354,22974.0,0.92864,21048.0,0.2483,369.38,0.265444799,0.261898573,2,647.6666043,117.9567031,40.9507147
池州市,安徽省,2008,210.1742918,160.9289303,7432.811965,14687.0,0.78924,14147.0,0.388,158.93,0.174856855,0.351069296,3,194.5705787,117.4859885,30.6671088
赤峰市,内蒙古自治区,2008,461.971095,814.4589397,38038.01293,37811.0,0.8214,17242.0,0.3105,456.49,0.234813468,0.260705984,1,658.89183,118.9759212,43.2564906
崇左市,广西壮族自治区,2008,108.88412,73.05169038,7495.945283,6981.0,0.48244,12226.0,0.3388,240.0,0.169416667,0.312589429,4,130.4252617,107.328244,22.4910206
滁州市,安徽省,2008,210.1742918,241.0436335,11133.06352,19763.0,0.78924,11626.0,0.3342,447.37,0.218163936,0.351069296,3,291.4329896,118.3139455,32.3027377
达州市,四川省,2008,206.4639426,402.9626147,17829.2389,23715.0,0.3132,10580.0,0.2869,655.97,0.185511533,0.278404883,3,381.6839219,107.650683,31.345115
大连市,辽宁省,2008,367.957521,2978.632023,208868.2105,228257.0,0.869,63198.0,0.4083,583.37,0.596242522,0.26402439,1,3524.032217,121.6098013,38.9130495
大庆市,黑龙江省,2008,143.9680953,315.8571606,106247.618,69605.0,0.83052,80655.0,0.118,277.23,0.493453089,0.188581372,1,1416.480437,124.5598093,46.3240228
大同市,山西省,2008,305.2784767,744.7875017,43420.22069,46457.0,0.8998,17974.0,0.4174,312.0,0.469391026,0.252085827,2,754.3646149,113.2952665,40.0923194
丹东市,辽宁省,2008,367.957521,351.9033835,24676.23708,32890.0,0.869,23223.0,0.392,242.7,0.419200659,0.26402439,1,416.3383899,124.3821748,40.1237658
德阳市,四川省,2008,206.4639426,243.6085316,10778.55501,29431.0,0.3132,19084.0,0.2621,387.37,0.234323773,0.278404883,3,230.7446308,104.39013,31.1244028
德州市,山东省,2008,406.8365136,610.6589311,37361.05218,28234.0,0.946,25606.0,0.3196,564.19,0.307606657,0.307639965,2,838.7508351,116.3534091,37.4363704
定西市,甘肃省,2008,379.6120522,241.4052892,10760.88082,4985.0,0.63532,3602.0,0.4097,297.81,0.106611598,0.438731535,2,282.4642939,104.59362,35.1773165
东莞市,广东省,2008,270.6311489,1868.796996,125448.9705,490230.0,0.66484,53285.0,0.4689,174.87,0.439183393,0.478868333,4,2210.332533,113.7452332,23.0183568
东营市,山东省,2008,406.8365136,650.3720744,39790.76335,24656.0,0.946,102741.0,0.2005,183.97,0.419597761,0.307639965,2,893.2975395,118.6689349,37.4334738
鄂尔多斯市,内蒙古自治区,2008,461.971095,2672.883697,124832.7935,13181.0,0.8214,102128.0,0.383,149.69,0.313247378,0.260705984,1,2162.345018,108.8134284,39.4602947
鄂州市,湖北省,2008,367.9004191,179.0146069,7224.225563,29706.0,0.38652,26142.0,0.2972,106.82,0.383729639,0.266249912,3,170.9887873,114.8898988,30.3925379
防城港市,广西壮族自治区,2008,108.88412,122.9348208,12614.52932,14029.0,0.48244,25375.0,0.3311,84.76,0.337187353,0.312589429,4,219.4857654,108.0271898,21.8615
佛山市,广东省,2008,270.6311489,2779.427898,186577.98,375800.0,0.66484,72975.0,0.322,364.34,1.0,0.478868333,4,3287.387512,113.1159558,23.0239788
福州市,福建省,2008,495.176105,2694.61427,108495.4041,320318.0,0.54708,33615.0,0.4226,635.95,0.413413004,0.395277722,3,3266.316029,119.2918215,26.0774954
抚顺市,辽宁省,2008,367.957521,240.2863851,16849.40835,50775.0,0.869,29645.0,0.3656,223.19,0.659975805,0.26402439,1,284.2838444,123.924157,41.8692972
抚州市,江西省,2008,173.2481871,279.6413088,24752.86635,26212.0,0.82736,11233.0,0.2983,387.74,0.245009542,0.29175008,3,547.578893,116.415177,27.502232
阜新市,辽宁省,2008,367.957521,86.22555052,6046.324721,32280.0,0.869,12134.0,0.3771,192.46,0.447729398,0.26402439,1,102.0138156,122.015278,42.330278
阜阳市,安徽省,2008,210.1742918,219.6062955,10142.93886,19329.0,0.78924,6475.0,0.3602,987.79,0.123315685,0.351069296,3,265.5142487,115.8090001,32.8926763
赣州市,江西省,2008,173.2481871,306.2325532,27106.6299,26737.0,0.82736,10016.0,0.3624,888.95,0.208448169,0.29175008,3,599.6484682,114.9287362,25.8332103
固原市,宁夏回族自治区,2008,203.7956402,98.7930269,2460.925281,5816.0,0.84132,5108.0,0.5108,148.36,0.138784039,0.438813874,7,42.15065933,106.232668,35.93495
广安市,四川省,2008,206.4639426,226.2371002,10009.94922,5256.0,0.3132,10862.0,0.3468,466.45,0.160102905,0.278404883,3,214.2905087,106.6286646,30.4593051
广元市,四川省,2008,206.4639426,82.77795799,3662.543212,21132.0,0.3132,8550.0,0.3566,310.37,0.207655379,0.278404883,3,78.40681618,105.8395358,32.2685578
广州市,广东省,2008,270.6311489,5257.159938,352903.6614,975542.2,0.66484,81233.0,0.5902,784.14,0.89801566,0.478868333,4,6217.942167,113.2592945,23.1301964
贵港市,广西壮族自治区,2008,108.88412,114.5553301,11754.69701,34989.0,0.48244,9386.0,0.3527,501.86,0.112561272,0.312589429,4,204.5251633,110.0412939,23.3594346
贵阳市,贵州省,2008,173.7124799,3699.119161,298590.7406,248458.0,0.733,20638.0,0.4721,363.93,0.498502459,0.268583113,5,4567.320073,106.6246178,26.6499922
桂林市,广西壮族自治区,2008,108.88412,350.3170743,35946.56889,56280.0,0.48244,17435.0,0.3534,508.32,0.241265345,0.312589429,4,625.4502237,110.2910622,25.2779894
哈尔滨市,黑龙江省,2008,143.9680953,870.3642663,292771.9921,196200.0,0.83052,29012.0,0.4882,989.86,0.481835815,0.188581372,1,3903.200909,126.6276177,45.7593633
海口市,海南省,2008,141.9659003,520.8697846,27868.06392,41478.0,0.63456,24420.0,0.6735,155.82,0.604094468,0.386812343,4,499.0901483,110.1956502,20.0462328
邯郸市,河北省,2008,244.3348268,643.8508603,59756.41492,48045.0,0.92864,22651.0,0.3332,928.08,0.322924748,0.261898573,2,1045.962133,114.4857072,36.6107711
汉中市,陕西省,2008,469.7584058,343.1938145,12418.78293,18705.0,0.9206,10049.0,0.3657,380.14,0.198768875,0.261304608,2,329.1947521,107.045009,33.171124
杭州市,浙江省,2008,1454.151198,6089.962418,219565.813,411542.0,0.69564,70832.0,0.4629,677.64,0.502862877,0.5221612,3,11861.14298,120.2052342,30.2489634
合肥市,安徽省,2008,210.1742918,2938.759214,135732.2429,206696.0,0.78924,34482.0,0.4353,486.73,0.431430156,0.351069296,3,3553.096886,117.281428,31.8665676
河池市,广西壮族自治区,2008,108.88412,35.86780524,3680.45016,25221.0,0.48244,9667.0,0.3283,404.57,0.141607138,0.312589429,4,64.03777737,107.8857367,24.7169004
河源市,广东省,2008,270.6311489,138.2182844,9278.344053,31782.0,0.66484,13860.0,0.3166,346.64,0.239499192,0.478868333,4,163.478629,114.6954482,23.746777
菏泽市,山东省,2008,406.8365136,426.6656688,26104.06154,32260.0,0.946,10050.0,0.2569,919.94,0.212757136,0.307639965,2,586.0328374,115.4464761,35.2477266
贺州市,广西壮族自治区,2008,108.88412,22.96155501,2356.120154,32520.0,0.48244,12103.0,0.2577,221.79,0.139907119,0.312589429,4,40.99517487,111.3590955,24.3705146
鹤壁市,河南省,2008,229.9455176,43.10227562,6538.868403,14291.0,0.86688,24070.0,0.2176,157.74,0.321795359,0.306459433,3,144.4271545,114.2912899,35.7494986
鹤岗市,黑龙江省,2008,143.9680953,35.06283424,11794.39026,19711.0,0.83052,16887.0,0.3234,109.41,0.806233434,0.188581372,1,157.2413893,130.2684769,47.3272338
黑河市,黑龙江省,2008,143.9680953,6.510343784,2189.940917,2615.0,0.83052,11800.0,0.3953,173.9,0.561127085,0.188581372,1,29.19602833,127.11731,49.249879
衡水市,河北省,2008,244.3348268,147.8524413,13722.32667,34749.0,0.92864,14843.0,0.3368,432.51,0.226746202,0.261898573,2,240.1923558,115.6677229,37.7364305
衡阳市,湖南省,2008,292.0498212,336.6752756,20122.52335,48639.0,0.57356,14858.0,0.3519,731.14,0.425705063,0.214818811,3,477.1941632,112.5666191,26.8971308
呼和浩特市,内蒙古自治区,2008,461.971095,3138.150061,146562.321,61850.0,0.8214,49606.0,0.5616,224.3,0.470352207,0.260705984,1,2538.742392,111.6601939,40.8184528
呼伦贝尔市,内蒙古自治区,2008,461.971095,988.4012557,46161.7129,10742.0,0.8214,23413.0,0.4081,272.48,0.661626541,0.260705984,1,799.6099992,119.7370167,49.2125235
葫芦岛市,辽宁省,2008,367.957521,185.9572415,13039.72963,44066.0,0.869,16351.0,0.3882,280.4,0.309308131,0.26402439,1,220.0068034,120.8404789,40.7515443
湖州市,浙江省,2008,1454.151198,1022.147773,36852.23181,56829.0,0.69564,40089.0,0.3466,258.5,0.31237911,0.5221612,3,1990.790754,120.0851114,30.8942995
怀化市,湖南省,2008,292.0498212,214.7046964,12832.54394,26315.0,0.57356,10950.0,0.4168,508.94,0.186937556,0.214818811,3,304.3164597,110.143549,27.659483
淮安市,江苏省,2008,784.7358115,518.6729069,31914.07227,69531.0,0.736,17104.0,0.35,536.91,0.284665959,0.439491127,3,1451.383504,119.0196971,33.5978169
淮北市,安徽省,2008,210.1742918,116.2092993,5367.349855,21376.0,0.78924,17029.0,0.3016,215.78,0.432060432,0.351069296,3,140.5024602,116.7928916,33.9566098
淮南市,安徽省,2008,210.1742918,192.1996186,8877.108812,47933.0,0.78924,19809.0,0.3021,240.88,0.469030223,0.351069296,3,232.3782987,117.0130019,32.5866826
黄冈市,湖北省,2008,367.9004191,454.1664728,18328.11914,16219.0,0.38652,6520.0,0.3395,735.14,0.227521288,0.266249912,3,433.8046809,114.8673226,30.4560187
黄山市,安徽省,2008,210.1742918,323.8265055,14956.54958,16490.0,0.78924,16867.0,0.4686,148.35,0.24057971,0.351069296,3,391.521341,118.3324811,29.7172627
黄石市,湖北省,2008,367.9004191,357.0919124,14410.62585,35210.0,0.38652,22980.0,0.391,257.31,0.364074463,0.266249912,3,341.0822955,115.0334144,30.2024971
惠州市,广东省,2008,270.6311489,1286.383999,86352.63688,104239.0,0.66484,33077.0,0.3412,318.84,0.583991971,0.478868333,4,1521.479545,114.4127007,23.1125153
鸡西市,黑龙江省,2008,143.9680953,40.35291716,13573.86143,20516.0,0.83052,16541.0,0.4097,190.84,0.628851394,0.188581372,1,180.9650844,130.9619259,45.2928513
吉安市,江西省,2008,173.2481871,147.4156912,13048.71915,11966.0,0.82736,10571.0,0.3003,485.25,0.227470376,0.29175008,3,288.6616478,114.961355,27.0937349
吉林市,吉林省,2008,221.3304738,750.049152,63658.37864,58040.0,0.64292,30016.0,0.3831,438.29,0.48362956,0.202542057,1,934.8384143,126.5438702,43.8349669
济南市,山东省,2008,406.8365136,2622.12926,160425.8992,236076.0,0.946,45724.0,0.501,603.99,0.610146857,0.307639965,2,3601.540885,117.1138479,36.6519754
济宁市,山东省,2008,406.8365136,660.669598,40420.78167,38688.0,0.946,26721.0,0.3213,822.75,0.255973017,0.307639965,2,907.4413701,116.5849266,35.4125047
佳木斯市,黑龙江省,2008,143.9680953,69.08733742,23239.50809,36595.0,0.83052,15871.0,0.4755,251.64,0.492926403,0.188581372,1,309.8263206,130.3747185,46.8037423
嘉兴市,浙江省,2008,1454.151198,1793.380456,64658.04072,47665.0,0.69564,43129.0,0.344,338.07,0.384949862,0.5221612,3,3492.885596,120.7510971,30.7474425
嘉峪关市,甘肃省,2008,379.6120522,255.9976671,11411.35058,10020.0,0.63532,69415.0,0.1675,18.59,0.888649812,0.438731535,2,299.5385913,98.2885388,39.7722294
江门市,广东省,2008,270.6311489,722.9378459,48529.51322,79926.0,0.66484,30973.0,0.3434,389.93,0.563613982,0.478868333,4,855.0597221,113.0761073,22.5816619
焦作市,河南省,2008,229.9455176,188.5575589,28605.28931,28028.0,0.86688,30356.0,0.2504,361.25,0.293508651,0.306459433,3,631.8188844,113.143889,35.1375
揭阳市,广东省,2008,270.6311489,142.9918398,9598.78421,19163.0,0.66484,12679.0,0.3112,641.24,0.342461481,0.478868333,4,169.1245845,116.3680354,23.553156
金昌市,甘肃省,2008,379.6120522,59.75482581,2663.630781,12466.0,0.63532,41231.0,0.1403,47.29,0.479593995,0.438731535,2,69.91812288,102.058389,38.449693
金华市,浙江省,2008,1454.151198,1394.91337,50291.8191,46964.0,0.69564,36538.0,0.4098,461.41,0.228235192,0.5221612,3,2716.809365,119.6486487,29.1080344
锦州市,辽宁省,2008,367.957521,213.343191,14960.09248,42084.0,0.869,22287.0,0.3816,310.19,0.397723976,0.26402439,1,252.4072367,121.615278,41.494444
晋城市,山西省,2008,305.2784767,408.0997197,23791.72563,12198.0,0.8998,23680.0,0.3223,221.59,0.24080509,0.252085827,2,413.3474141,112.8454497,35.4913132
晋中市,山西省,2008,305.2784767,665.2130184,38781.12348,13450.0,0.8998,18219.0,0.3452,317.9,0.280591381,0.252085827,2,673.766895,112.7383414,37.6866796
荆门市,湖北省,2008,367.9004191,279.3141475,11271.86457,27427.0,0.38652,18309.0,0.3543,300.11,0.266535604,0.266249912,3,266.7915663,112.1937979,31.0375248
荆州市,湖北省,2008,367.9004191,441.0873861,17800.30594,40891.0,0.38652,9554.0,0.3605,658.5,0.24833713,0.266249912,3,421.3119731,112.2337264,30.3375612
景德镇市,江西省,2008,173.2481871,113.6375442,10058.79623,24000.0,0.82736,20646.0,0.321,158.23,0.395879416,0.29175008,3,222.519058,117.2735595,29.3582395
九江市,江西省,2008,173.2481871,173.9183178,15394.63856,54734.0,0.82736,14785.0,0.3308,484.67,0.274619844,0.29175008,3,340.5576964,115.3820227,29.388607
酒泉市,甘肃省,2008,379.6120522,288.7463768,12871.15688,11218.0,0.63532,24759.0,0.3355,95.8,0.345511482,0.438731535,2,337.8573091,96.4560478,40.2773513
开封市,河南省,2008,229.9455176,82.25272559,12478.22164,45833.0,0.86688,14713.0,0.3239,518.48,0.189708378,0.306459433,3,275.6125271,114.497222,34.604167
克拉玛依市,新疆维吾尔自治区,2008,165.3249746,293.4236012,22062.53953,12000.0,0.75872,100216.0,0.0858,38.62,0.694717763,0.196672248,7,313.592026,84.8867252,45.5778068
昆明市,云南省,2008,160.7466007,5883.288869,158566.6573,350621.0,0.46912,25826.0,0.5029,528.52,0.420740937,0.285889778,5,3371.053689,102.7086139,25.0363006
来宾市,广西壮族自治区,2008,108.88412,43.74577197,4488.820332,20979.0,0.48244,11903.0,0.2923,252.74,0.15047084,0.312589429,4,78.10296691,109.2169807,23.7532648
莱芜区,山东省,2008,406.8365136,126.9412511,7766.460889,26045.0,0.946,35845.0,0.2607,125.96,0.443050175,0.307639965,2,174.356052,117.6698329,36.2150252
兰州市,甘肃省,2008,379.6120522,2780.019272,123922.1235,85178.0,0.63532,25628.0,0.4962,322.28,0.625636093,0.438731535,2,3252.854082,103.733224,36.474436
廊坊市,河北省,2008,244.3348268,1836.047513,170405.328,46833.0,0.92864,25757.0,0.3106,408.28,0.299794259,0.261898573,2,2982.7345,116.6926134,39.5302055
乐山市,四川省,2008,206.4639426,328.7114611,14543.9675,20039.0,0.3132,16737.0,0.2472,353.5,0.270721358,0.278404883,3,311.3536469,103.5966083,29.2233495
丽江市,云南省,2008,160.7466007,332.4097125,8959.121017,5046.0,0.46912,8301.0,0.4455,119.49,0.146874215,0.285889778,5,190.4667631,100.2249797,26.8595868
丽水市,浙江省,2008,1454.151198,395.764531,14268.78445,18765.0,0.69564,22053.0,0.4046,255.43,0.174372627,0.5221612,3,770.8125874,119.9184297,28.4704064
连云港市,江苏省,2008,784.7358115,424.5236593,26121.04578,40496.0,0.736,15458.0,0.363,488.25,0.47875064,0.439491127,3,1187.929093,119.2171662,34.5933134
辽阳市,辽宁省,2008,367.957521,185.27839,12992.12708,33512.0,0.869,30897.0,0.3032,183.39,0.436610502,0.26402439,1,219.2036513,123.1695757,41.2742898
辽源市,吉林省,2008,221.3304738,287.8719636,24432.34875,13256.0,0.64292,21989.0,0.3397,123.33,0.450822995,0.202542057,1,358.794846,125.1374905,42.8863846
聊城市,山东省,2008,406.8365136,211.7128756,12952.9192,32438.0,0.946,22556.0,0.2608,584.91,0.324490263,0.307639965,2,290.7913767,115.9642007,36.4441808
临沧市,云南省,2008,160.7466007,238.0257752,6415.281038,3106.0,0.46912,6605.0,0.3091,224.66,0.109142705,0.285889778,5,136.3859034,100.0879344,23.88848
临汾市,山西省,2008,305.2784767,615.0468559,35856.49619,27817.0,0.8998,18031.0,0.2956,431.92,0.251389146,0.252085827,2,622.9556532,111.381767,36.229963
临沂市,山东省,2008,406.8365136,1138.338858,69645.32133,88759.0,0.946,19949.0,0.368,1034.47,0.180711862,0.307639965,2,1563.528541,118.3506988,35.1032403
柳州市,广西壮族自治区,2008,108.88412,387.143329,39725.36701,75763.0,0.48244,21181.0,0.3013,364.9,0.35201425,0.312589429,4,691.1992007,109.3414252,25.0009993
六安市,安徽省,2008,210.1742918,203.1544938,9383.080778,12148.0,0.78924,7473.0,0.3722,701.64,0.140684682,0.351069296,3,245.6232535,116.5142252,31.7383487
六盘水市,贵州省,2008,173.7124799,393.1954244,31738.50527,13258.0,0.733,12944.0,0.3078,312.97,0.220724031,0.268583113,3,485.4802661,104.8279652,26.5963778
龙岩市,福建省,2008,495.176105,346.6432364,13957.17318,43391.0,0.54708,24334.0,0.3125,291.3,0.296944731,0.395277722,3,420.1886601,117.0123483,25.0767425
陇南市,甘肃省,2008,379.6120522,43.50067178,1939.085702,5446.0,0.63532,4396.0,0.4432,277.44,0.152357266,0.438731535,2,50.89940894,105.3513561,33.5363816
娄底市,湖南省,2008,292.0498212,184.1237025,11004.7686,14223.0,0.57356,13509.0,0.314,423.79,0.21149626,0.214818811,3,260.9718102,111.9890658,27.6995215
泸州市,四川省,2008,206.4639426,386.3184527,17092.81143,36299.0,0.3132,11831.0,0.3057,493.38,0.175442864,0.278404883,3,365.9186654,105.5382725,28.5297899
洛阳市,河南省,2008,229.9455176,419.5895333,63654.19695,68649.0,0.86688,30084.0,0.3019,686.5,0.27388201,0.306459433,3,1405.961089,112.4477046,34.6196539
漯河市,河南省,2008,229.9455176,66.12178375,10031.06301,31510.0,0.86688,22237.0,0.1724,272.87,0.23996775,0.306459433,3,221.5609487,114.0107357,33.5826865
吕梁市,山西省,2008,305.2784767,357.6385918,20849.90222,8381.0,0.8998,17553.0,0.2497,376.63,0.21562276,0.252085827,2,362.237414,111.3178885,37.6855567
马鞍山市,安徽省,2008,210.1742918,338.7301041,15644.90093,27912.0,0.78924,49824.0,0.2818,128.1,0.492271663,0.351069296,3,409.5404865,118.5048377,31.6866105
茂名市,广东省,2008,270.6311489,130.7973441,8780.189717,17568.0,0.66484,16889.0,0.3957,725.67,0.373323963,0.478868333,4,154.7014606,110.9209511,21.6656961
眉山市,四川省,2008,206.4639426,245.043982,10842.06707,36602.0,0.3132,13716.0,0.2486,346.58,0.249725893,0.278404883,3,232.1042814,103.7790009,29.9866838
梅州市,广东省,2008,270.6311489,123.112698,8264.333292,28691.0,0.66484,11604.0,0.356,505.28,0.246813648,0.478868333,4,145.6123925,116.1171428,24.2918414
绵阳市,四川省,2008,206.4639426,552.8908279,24462.87149,45016.0,0.3132,15012.0,0.3411,540.71,0.250947828,0.278404883,3,523.6950822,104.7160723,31.4602714
牡丹江市,黑龙江省,2008,143.9680953,140.8350452,47373.90807,42980.0,0.83052,17983.0,0.4778,269.9,0.549833272,0.188581372,1,631.583232,130.013384,44.635006
南昌市,江西省,2008,173.2481871,803.9799632,71165.48216,128434.0,0.82736,36105.0,0.3849,494.73,0.471287369,0.29175008,3,1574.311249,116.0348483,28.6472124
南充市,四川省,2008,206.4639426,333.956009,14776.01457,84002.0,0.3132,9687.0,0.29,749.49,0.200269517,0.278404883,3,316.3212532,106.231735,31.210219
南京市,江苏省,2008,784.7358115,1904.470289,117182.528,396688.0,0.736,60808.0,0.4999,624.46,0.828267623,0.439491127,3,5329.209842,118.7788631,32.0438284
南宁市,广西壮族自治区,2008,108.88412,838.5562079,86045.53048,134021.0,0.48244,19142.0,0.4991,691.69,0.27315705,0.312589429,4,1497.144177,108.3627211,22.8193063
南平市,福建省,2008,495.176105,340.3964721,13705.65472,30549.0,0.54708,19348.0,0.3677,308.13,0.347191121,0.395277722,3,412.6165535,118.0753196,27.3856975
南通市,江苏省,2008,784.7358115,647.1745602,39820.81079,61873.0,0.736,32815.0,0.3506,763.72,0.421096737,0.439491127,3,1810.965,120.8904588,31.9827896
南阳市,河南省,2008,229.9455176,161.9056761,24562.04213,33861.0,0.86688,16367.0,0.2664,1147.61,0.156072185,0.306459433,3,542.513725,112.5292693,33.0010496
内江市,四川省,2008,206.4639426,253.8351613,11231.03625,32632.0,0.3132,12309.0,0.263,425.05,0.197623809,0.278404883,3,240.4312369,104.9192806,29.6602202
宁波市,浙江省,2008,1454.151198,3045.483918,109801.031,194221.0,0.69564,69997.0,0.4036,568.09,0.349398863,0.5221612,3,5931.550593,121.6203873,29.8622194
宁德市,福建省,2008,495.176105,281.5671205,11336.96161,18560.0,0.54708,17851.0,0.3976,335.03,0.301286452,0.395277722,3,341.3056961,119.4385501,27.0143281
攀枝花市,四川省,2008,206.4639426,240.5009342,10641.05814,30473.0,0.3132,37278.0,0.2216,111.18,0.53588775,0.278404883,3,227.801132,101.7179276,26.5860102
盘锦市,辽宁省,2008,367.957521,244.7818236,17164.63835,33983.0,0.869,51214.0,0.1733,129.2,0.810371517,0.26402439,1,289.6024168,122.0524321,41.1796147
平顶山市,河南省,2008,229.9455176,75.217189,11410.88941,32467.0,0.86688,21998.0,0.2529,523.94,0.247547429,0.306459433,3,252.0378431,113.3002154,33.7419956
平凉市,甘肃省,2008,379.6120522,260.7155488,11621.65484,7652.0,0.63532,7982.0,0.3428,228.23,0.155106691,0.438731535,2,305.0589058,106.495648,35.22678
萍乡市,江西省,2008,173.2481871,93.17865071,8247.846848,38361.0,0.82736,21002.0,0.2883,185.77,0.310652958,0.29175008,3,182.4575297,113.9513109,27.5440835
莆田市,福建省,2008,495.176105,529.0718926,21302.4437,74939.0,0.54708,21515.0,0.3115,316.64,0.192079333,0.395277722,3,641.3222192,118.8500963,25.4965882
