城市,省份,年份,单位面积建材碳排放（kgco2/m2),施工面积(万平方米),建筑面积(万平方米),电力消费量（亿千瓦小时）,电网因子（kgco2/kwh),人均地区生产总值(元）,第三产业比重,总人口（万人）,城镇化率,能源结构,气候区,co2总量（万吨）,经度,纬度
丹东市,辽宁省,2020,224.2447155,163.2842098,40005.80006,107946.2385,0.91,35389.0,0.5597,231.34,0.455587321,0.337182184,1,546.2424141,124.3821748,40.1237658
儋州市,海南省,2020,110.6438537,321.594569,15605.6551,14648.0,0.459,41003.0,0.5247,98.14,12.95257597,0.444665685,4,213.8796444,109.404444,19.568889
德阳市,四川省,2020,784.7043665,563.4143765,20924.08956,175459.7,0.117,69443.0,0.4168,383.104,0.324396517,0.404389479,3,952.4883979,104.39013,31.1244028
德州市,山东省,2020,311.2917604,1130.043074,88281.90134,200210.8,0.742,54872.0,0.4924,602.992,0.48566171,0.533477327,2,1561.416684,116.3534091,37.4363704
定西市,甘肃省,2020,349.0099487,474.8659958,30451.00598,35896.2,0.46,17430.0,0.6407,305.152,0.128741944,0.575230909,2,595.333305,104.59362,35.1773165
东莞市,广东省,2020,326.3559755,948.0529725,90542.18557,331579.9,0.445,92176.0,0.4588,260.896,0.440616384,0.606767208,4,2002.685444,113.7452332,23.0183568
东营市,山东省,2020,311.2917604,592.4917973,46286.9988,101324.2,0.742,135910.0,0.3844,200.352,0.342363606,0.533477327,2,818.6648801,118.6689349,37.4334738
鄂尔多斯市,内蒙古自治区,2020,99.31159148,1560.011915,107867.7545,122074.2,1.0,164387.0,0.3939,165.572,0.324255378,0.411304029,1,1139.510993,108.8134284,39.4602947
鄂州市,湖北省,2020,865.0981055,249.8670725,12592.44656,53521.8,0.316,93986.0,0.4687,112.084,0.568470461,0.424067689,3,462.0327707,114.8898988,30.3925379
防城港市,广西壮族自治区,2020,280.4510319,233.6123249,12285.20914,89262.5,0.526,70697.0,0.3738,101.156,0.543784062,0.604050842,4,345.568698,108.0271898,21.8615
佛山市,广东省,2020,326.3559755,2555.192835,244029.3428,411320.2,0.445,114157.0,0.4213,475.712,0.432213929,0.606767208,4,5397.638788,113.1159558,23.0239788
福州市,福建省,2020,1921.346259,5762.812894,204992.3184,608270.3,0.489,121015.0,0.5607,718.056,0.584995396,0.60350642,3,17509.54368,119.2918215,26.0774954
抚顺市,辽宁省,2020,224.2447155,106.7478602,26153.98976,109980.5,0.91,44137.0,0.4589,204.496,0.703591056,0.337182184,1,357.1086814,123.924157,41.8692972
抚州市,江西省,2020,769.6613264,551.716851,32542.29893,134591.5,0.616,43305.0,0.4844,448.788,0.192650302,0.561022171,3,1472.553045,116.415177,27.502232
阜新市,辽宁省,2020,224.2447155,45.43090777,11130.89756,66176.2,0.91,30541.0,0.5149,182.212,0.474388734,0.337182184,1,151.9821713,122.015278,42.330278
阜阳市,安徽省,2020,543.114838,2235.217756,91523.31924,135139.2,0.763,34399.0,0.4895,1087.84,0.166774626,0.477092092,3,3030.955349,115.8090001,32.8926763
赣州市,江西省,2020,769.6613264,1356.27164,79997.91389,306967.0,0.616,40754.0,0.5051,990.348,0.246110782,0.561022171,3,3619.940065,114.9287362,25.8332103
固原市,宁夏回族自治区,2020,228.6797695,425.1915916,15158.97528,22534.6,0.872,29462.0,0.5994,148.392,0.218163204,0.385175725,7,243.2728591,106.232668,35.93495
广安市,四川省,2020,784.7043665,1309.726563,48640.64009,72323.54,0.117,40073.0,0.4988,457.544,0.24751343,0.404389479,3,2214.177358,106.6286646,30.4593051
广元市,四川省,2020,784.7043665,448.2910616,16648.63858,77970.5,0.117,43337.0,0.4246,297.676,0.267151536,0.404389479,3,757.8649975,105.8395358,32.2685578
广州市,广东省,2020,326.3559755,3692.333043,352629.983,1024300.7,0.445,135047.0,0.7251,978.124,1.508642255,0.606767208,4,7799.755768,113.2592945,23.1301964
贵港市,广西壮族自治区,2020,280.4510319,416.0810292,21880.87664,157806.7,0.526,31363.0,0.4686,568.624,0.122999496,0.604050842,4,615.4837062,110.0412939,23.3594346
贵阳市,贵州省,2020,397.3652615,6694.356459,386238.842,624942.174,0.42,72246.0,0.5986,436.184,0.503293012,0.458989928,5,8326.633783,106.6246178,26.6499922
桂林市,广西壮族自治区,2020,280.4510319,766.2989241,40298.14159,263409.2,0.526,42424.0,0.5441,543.612,0.187282217,0.604050842,4,1133.540029,110.2910622,25.2779894
哈尔滨市,黑龙江省,2020,202.8955817,2236.797264,699637.68,387385.6,0.814,54570.0,0.6605,947.052,0.537864787,0.289733172,1,8458.54227,126.6276177,45.7593633
哈密市,新疆维吾尔自治区,2020,190.5526887,666.8531721,58787.07324,173673.224,0.749,75873.632,0.3454,590.6312,0.515880497,0.475470497,7,732.7124916,93.5142008,42.817404
海东市,青海省,2020,226.2920579,832.7510855,36375.38021,47150.96088,0.095,36091.0,0.4708,174.108,0.815040182,0.49346489,6,528.7334174,102.356454,36.3098978
海口市,海南省,2020,110.6438537,1521.462375,73830.28001,90952.2,0.459,63309.0,0.8049,186.98,0.67647421,0.444665685,4,1011.86358,110.1956502,20.0462328
邯郸市,河北省,2020,200.9150256,2783.23429,184120.8516,225258.8,1.092,38623.0,0.4644,1062.62,0.68046243,0.383795823,2,2611.176199,114.4857072,36.6107711
汉中市,陕西省,2020,598.2298474,577.836364,31929.74589,111317.7,0.641,49179.0,0.4338,379.216,0.219558157,0.387258991,2,816.8297733,107.045009,33.171124
杭州市,浙江省,2020,1261.94217,11613.94717,391283.7143,862837.1,0.532,136617.0,0.6804,810.78,0.633331125,0.683655138,3,18652.92764,120.2052342,30.2489634
合肥市,安徽省,2020,543.114838,4504.805453,184453.9515,576395.1,0.763,108427.0,0.6106,783.512,0.410379855,0.477092092,3,6108.51634,117.281428,31.8665676
河池市,广西壮族自治区,2020,280.4510319,96.77163096,5089.028269,154675.4,0.526,27119.0,0.5011,436.984,0.132875323,0.604050842,4,143.1484684,107.8857367,24.7169004
河源市,广东省,2020,326.3559755,308.0589316,29420.64395,124136.6,0.445,38802.0,0.5358,375.636,0.179187464,0.606767208,4,650.749648,114.6954482,23.746777
菏泽市,山东省,2020,311.2917604,1001.071237,78206.28633,270271.9,0.742,39599.0,0.4987,1034.376,0.298883659,0.533477327,2,1383.212169,115.4464761,35.2477266
贺州市,广西壮族自治区,2020,280.4510319,184.6698573,9711.421777,32106.06,0.526,37539.0,0.4668,249.984,0.146707649,0.604050842,4,273.1710418,111.3590955,24.3705146
鹤壁市,河南省,2020,448.8695044,395.6008324,17996.62561,45136.1,0.738,62736.0,0.3558,171.804,0.377117144,0.505660858,3,500.4759034,114.2912899,35.7494986
鹤岗市,黑龙江省,2020,202.8955817,36.8254171,11518.45534,28059.6,0.814,34809.0,0.4029,95.956,0.924308605,0.289733172,1,139.2568527,130.2684769,47.3272338
黑河市,黑龙江省,2020,202.8955817,47.86363068,14971.04814,61435.8,0.814,39184.0,0.4244,154.6,0.472198345,0.289733172,1,180.9983183,127.11731,49.249879
衡水市,河北省,2020,200.9150256,1548.842649,102461.4524,131172.7,1.092,36938.0,0.5353,458.796,0.409011375,0.383795823,2,1453.094005,115.6677229,37.7364305
衡阳市,湖南省,2020,554.5743253,1848.475061,73237.55716,226355.7,0.487,52550.0,0.5437,798.492,0.729800409,0.390815517,3,2136.577349,112.5666191,26.8971308
呼和浩特市,内蒙古自治区,2020,99.31159148,4629.265224,320092.712,206574.1,1.0,81656.0,0.6633,251.268,0.52647454,0.411304029,1,3381.447643,111.6601939,40.8184528
呼伦贝尔市,内蒙古自治区,2020,99.31159148,2258.882324,156191.4762,135125.6,1.0,45923.0,0.4727,254.38,0.739937372,0.411304029,1,1650.001013,119.7370167,49.2125235
葫芦岛市,辽宁省,2020,224.2447155,228.912944,56085.30967,73371.90748,0.91,31514.0,0.4792,274.16,0.381380716,0.337182184,1,765.7933325,120.8404789,40.7515443
湖州市,浙江省,2020,1261.94217,2004.532203,67534.38724,212404.6,0.532,95579.0,0.4602,269.116,0.346905276,0.683655138,3,3219.438971,120.0851114,30.8942995
怀化市,湖南省,2020,554.5743253,1514.819826,60017.96072,214950.8,0.487,36365.0,0.5586,526.088,0.183047094,0.390815517,3,1750.918796,110.143549,27.659483
淮安市,江苏省,2020,1030.498953,797.4376701,34332.66605,167319.3,0.695,87507.0,0.4929,558.12,0.238765675,0.570236832,3,1506.505422,119.0196971,33.5978169
淮北市,安徽省,2020,543.114838,502.0463998,20556.81277,59115.5,0.763,56661.0,0.5112,219.3,0.598706494,0.477092092,3,680.7749342,116.7928916,33.9566098
淮南市,安徽省,2020,543.114838,879.6143417,36016.72543,97615.8,0.763,43557.0,0.5004,448.42,0.304578419,0.477092092,3,1192.757076,117.0130019,32.5866826
黄冈市,湖北省,2020,865.0981055,1127.746685,56834.57897,246078.6,0.316,35784.0,0.4525,736.432,0.228100956,0.424067689,3,2085.332494,114.8673226,30.4560187
黄山市,安徽省,2020,543.114838,466.3968825,19097.10615,54450.5,0.763,63940.0,0.5741,149.424,0.298299931,0.477092092,3,632.4341877,118.3324811,29.7172627
黄石市,湖北省,2020,865.0981055,717.3524637,36152.11269,141780.7,0.316,66446.0,0.443,274.912,0.192843865,0.424067689,3,1326.466681,115.0334144,30.2024971
惠州市,广东省,2020,326.3559755,1368.673256,130712.8098,445805.1,0.445,70191.0,0.4425,397.072,0.855628399,0.606767208,4,2891.211869,114.4127007,23.1125153
鸡西市,黑龙江省,2020,202.8955817,96.21141337,30093.532,38127.396,0.814,34031.0,0.3916,165.92,0.707102763,0.289733172,1,363.8274778,130.9619259,45.2928513
吉安市,江西省,2020,769.6613264,422.9421388,24946.69048,142687.6,0.616,48307.0,0.4488,543.056,0.255724396,0.561022171,3,1128.84849,114.961355,27.0937349
吉林市,吉林省,2020,153.5719943,1106.166308,47585.15478,153295.0,0.839,35588.0,0.51,406.904,0.362086357,0.301565419,1,653.3613109,126.5438702,43.8349669
济南市,山东省,2020,311.2917604,5039.312171,393684.1615,413205.2,0.742,110199.0,0.6161,780.808,0.688200688,0.533477327,2,6962.978918,117.1138479,36.6519754
济宁市,山东省,2020,311.2917604,1460.832158,114124.0042,338565.2,0.742,53773.0,0.4911,902.724,0.192526204,0.533477327,2,2018.478549,116.5849266,35.4125047
佳木斯市,黑龙江省,2020,202.8955817,190.015641,59434.13128,429430.06,0.814,35124.0,0.3855,231.08,0.567840959,0.289733172,1,718.5520821,130.3747185,46.8037423
嘉兴市,浙江省,2020,1261.94217,3349.742234,112855.6522,355125.0,0.532,102541.0,0.4583,367.408,0.534300055,0.683655138,3,5379.953823,120.7510971,30.7474425
嘉峪关市,甘肃省,2020,349.0099487,153.5351272,9845.512458,24904.9,0.46,91000.0,0.3445,21.3,1.028769811,0.575230909,2,192.4849863,98.2885388,39.7722294
江门市,广东省,2020,326.3559755,853.9209286,81552.26493,267554.6,0.445,66984.0,0.4977,402.736,0.544305796,0.606767208,4,1803.839093,113.0761073,22.5816619
焦作市,河南省,2020,448.8695044,445.1791249,20252.03534,120539.644,0.738,60384.0,0.5056,373.028,0.304103362,0.505660858,3,563.1975629,113.143889,35.1375
揭阳市,广东省,2020,326.3559755,204.7683522,19556.05296,193893.0,0.445,37495.0,0.5343,708.328,0.404201567,0.606767208,4,432.5566294,116.3680354,23.553156
金昌市,甘肃省,2020,349.0099487,54.89219181,3519.987693,19870.2,0.46,81643.0,0.2847,44.824,0.572900087,0.575230909,2,68.81762488,102.058389,38.449693
金华市,浙江省,2020,1261.94217,1893.46523,63792.44685,402347.1,0.532,67329.0,0.581,495.964,0.262799226,0.683655138,3,3041.056532,119.6486487,29.1080344
锦州市,辽宁省,2020,224.2447155,128.5287736,31490.46945,77257.2,0.91,39332.0,0.555,289.876,0.507455695,0.337182184,1,429.9734046,121.615278,41.494444
晋城市,山西省,2020,306.7976243,626.311902,37323.95933,55371.0,0.841,64966.0,0.425,222.524,0.326188841,0.319532013,2,626.8611026,112.8454497,35.4913132
晋中市,山西省,2020,306.7976243,1686.973926,100532.2524,124156.92,0.841,43546.0,0.4697,336.336,0.34370855,0.319532013,2,1688.4532,112.7383414,37.6866796
荆门市,湖北省,2020,865.0981055,590.3403501,29751.13622,134615.5,0.316,70162.0,0.4229,288.464,0.264011407,0.424067689,3,1091.606769,112.1937979,31.0375248
荆州市,湖北省,2020,865.0981055,1138.353422,57369.12228,215006.408,0.316,44143.0,0.4686,636.624,0.276468424,0.424067689,3,2104.945563,112.2337264,30.3375612
景德镇市,江西省,2020,769.6613264,189.5614385,11181.03423,86578.2,0.616,59134.0,0.4974,172.008,0.445141031,0.561022171,3,505.9466155,117.2735595,29.3582395
九江市,江西省,2020,769.6613264,625.4154543,36889.31494,238172.4,0.616,70340.0,0.456,526.864,0.31698923,0.561022171,3,1669.257392,115.3820227,29.388607
酒泉市,甘肃省,2020,349.0099487,366.1091237,23476.92025,38483.7,0.46,62187.0,0.4155,92.684,0.375497493,0.575230909,2,458.986233,96.4560478,40.2773513
开封市,河南省,2020,448.8695044,1312.601575,59712.71339,111200.86,0.738,49166.0,0.4684,563.164,0.196756986,0.505660858,3,1660.576534,114.497222,34.604167
克拉玛依市,新疆维吾尔自治区,2020,190.5526887,619.8890696,54646.90829,36572.1,0.749,180871.0,0.3067,31.512,0.916771637,0.475470497,7,681.1101511,84.8867252,45.5778068
昆明市,云南省,2020,382.0567331,13395.51651,304651.4143,465884.274,0.146,80584.0,0.6414,582.772,0.444718243,0.462006735,5,10048.38933,102.7086139,25.0363006
来宾市,广西壮族自治区,2020,280.4510319,190.4701048,10016.4453,73129.4,0.526,33939.0,0.4773,270.864,0.162977921,0.604050842,4,281.7509999,109.2169807,23.7532648
兰州市,甘肃省,2020,349.0099487,3372.561978,216267.1278,249572.0,0.46,66680.0,0.6568,333.64,0.826498668,0.575230909,2,4228.136962,103.733224,36.474436
廊坊市,河北省,2020,200.9150256,3341.944215,221081.5011,385503.2,1.092,60989.0,0.6234,489.248,0.305227915,0.383795823,2,3135.346967,116.6926134,39.5302055
乐山市,四川省,2020,784.7043665,1041.353293,38673.79053,122541.4,0.117,63259.0,0.4443,348.884,0.368227425,0.404389479,3,1760.47501,103.5966083,29.2233495
丽江市,云南省,2020,382.0567331,311.2787455,7079.347032,30630.2,0.146,40857.0,0.5263,123.956,0.185303318,0.462006735,5,233.4997701,100.2249797,26.8595868
丽水市,浙江省,2020,1261.94217,736.7940529,24823.21551,162698.02,0.532,61811.0,0.5714,272.248,0.203948053,0.683655138,3,1183.350152,119.9184297,28.4704064
连云港市,江苏省,2020,1030.498953,883.464197,38036.4289,181141.8,0.695,71303.0,0.4635,535.176,0.664437684,0.570236832,3,1669.025245,119.2171662,34.5933134
辽阳市,辽宁省,2020,224.2447155,61.47219223,15061.12707,67162.14,0.91,51792.0,0.4451,172.616,0.492941565,0.337182184,1,205.6458412,123.1695757,41.2742898
辽源市,吉林省,2020,153.5719943,151.4813469,6516.437251,41933.93,0.839,37171.0,0.6023,115.38,0.467516695,0.301565419,1,89.47303008,125.1374905,42.8863846
聊城市,山东省,2020,311.2917604,1150.539314,89883.1209,185229.0,0.742,38925.0,0.5127,655.88,0.49648884,0.533477327,2,1589.736995,115.9642007,36.4441808
临沧市,云南省,2020,382.0567331,328.3368133,7467.295081,32014.5,0.146,36213.0,0.458,243.276,0.126290163,0.462006735,5,246.2955519,100.0879344,23.88848
临汾市,山西省,2020,306.7976243,882.2677022,52577.19633,152460.5,0.841,33873.96,0.4957,432.264,0.338224046,0.319532013,2,883.0413454,111.381767,36.229963
临沂市,山东省,2020,311.2917604,1903.140053,148678.2463,317053.5,0.742,43582.0,0.5428,1210.684,0.064321919,0.533477327,2,2629.629525,118.3506988,35.1032403
柳州市,广西壮族自治区,2020,280.4510319,979.3382628,51501.45817,2427.689219,0.526,77148.0,0.4548,396.352,0.368229811,0.604050842,4,1448.676343,109.3414252,25.0009993
六安市,安徽省,2020,543.114838,1117.17637,45743.95011,81133.0,0.763,37899.0,0.4934,539.108,0.177177442,0.477092092,3,1514.891193,116.5142252,31.7383487
六盘水市,贵州省,2020,397.3652615,508.4694269,29336.74713,111736.9352,0.42,44224.0,0.4246,357.94,0.231068455,0.458989928,3,632.4489491,104.8279652,26.5963778
龙岩市,福建省,2020,1921.346259,885.5067404,31498.86748,147037.0,0.489,105548.0,0.4486,321.948,0.288615141,0.60350642,3,2690.494943,117.0123483,25.0767425
陇南市,甘肃省,2020,349.0099487,140.4387819,9005.703137,30118.6,0.46,18710.0,0.5898,287.096,0.228614069,0.575230909,2,176.0662691,105.3513561,33.5363816
娄底市,湖南省,2020,554.5743253,732.2167868,29010.81541,139452.6,0.487,43913.0,0.494,457.92,0.156684939,0.390815517,3,846.3396853,111.9890658,27.6995215
泸州市,四川省,2020,784.7043665,1387.118536,51514.82406,113162.8,0.117,50758.0,0.4001,511.128,0.207769613,0.404389479,3,2345.013487,105.5382725,28.5297899
洛阳市,河南省,2020,448.8695044,1547.937754,70418.59859,347487.7,0.738,72872.0,0.4996,748.32,0.311446228,0.505660858,3,1958.301101,112.4477046,34.6196539
漯河市,河南省,2020,448.8695044,617.1948756,28077.35524,89426.9,0.738,66239.0,0.4765,267.184,0.293853834,0.505660858,3,780.8152503,114.0107357,33.5826865
吕梁市,山西省,2020,306.7976243,359.6690713,21433.84749,151293.2808,0.841,42200.0,0.3557,396.508,0.235360368,0.319532013,2,359.984458,111.3178885,37.6855567
马鞍山市,安徽省,2020,543.114838,699.9195603,28658.93543,101960.2,0.763,101011.0,0.4765,229.2,0.339301517,0.477092092,3,949.0909462,118.5048377,31.6866105
茂名市,广东省,2020,326.3559755,365.0042198,34859.10678,131975.4,0.445,53311.0,0.4873,826.464,0.394465891,0.606767208,4,771.0419767,110.9209511,21.6656961
眉山市,四川省,2020,784.7043665,1038.287994,38559.9514,95185.6,0.117,48132.0,0.4726,340.436,0.315795394,0.404389479,3,1755.292923,103.7790009,29.9866838
梅州市,广东省,2020,326.3559755,302.1776352,28858.96075,173639.7,0.445,31011.0,0.4934,548.184,0.235013975,0.606767208,4,638.3258838,116.1171428,24.2918414
绵阳市,四川省,2020,784.7043665,947.5063212,35188.5006,182616.5,0.117,60928.72,0.4867,527.508,0.337497849,0.404389479,3,1601.820641,104.7160723,31.4602714
牡丹江市,黑龙江省,2020,202.8955817,226.0623426,70709.01571,63915.95995,0.814,33428.0,0.5481,246.3,0.617088861,0.289733172,1,854.8641895,130.013384,44.635006
南昌市,江西省,2020,769.6613264,3771.154872,222436.652,409846.4,0.616,92697.0,0.4932,539.348,0.56276436,0.561022171,3,10065.35432,116.0348483,28.6472124
南充市,四川省,2020,784.7043665,1139.175232,42306.70281,154270.3,0.117,42482.0,0.429,718.768,0.221171582,0.404389479,3,1925.849316,106.231735,31.210219
南京市,江苏省,2020,1030.498953,6961.953153,299738.0505,768147.5,0.695,159322.0,0.6281,725.04,1.120093135,0.570236832,3,13152.4012,118.7788631,32.0438284
南宁市,广西壮族自治区,2020,280.4510319,3073.738391,161641.8098,108474.4,0.526,54669.0,0.6576,791.208,0.301259133,0.604050842,4,4546.796812,108.3627211,22.8193063
南平市,福建省,2020,1921.346259,691.5166167,24598.33367,185037.5,0.489,74903.0,0.4574,318.156,0.387466998,0.60350642,3,2101.081646,118.0753196,27.3856975
南通市,江苏省,2020,1030.498953,2545.085302,109575.4151,306246.3,0.695,129900.0,0.4794,758.892,0.781629757,0.570236832,3,4808.131031,120.8904588,31.9827896
南阳市,河南省,2020,448.8695044,998.534906,45425.23016,279226.2,0.738,40315.0,0.5127,1255.3,0.18369677,0.505660858,3,1263.249767,112.5292693,33.0010496
内江市,四川省,2020,784.7043665,617.0772306,22917.02125,89781.6,0.117,46228.0,0.4898,405.228,0.243309511,0.404389479,3,1043.208919,104.9192806,29.6602202
宁波市,浙江省,2020,1261.94217,5824.797901,196242.3734,527586.1,0.532,132614.0,0.5138,613.572,0.430080716,0.683655138,3,9355.091094,121.6203873,29.8622194
宁德市,福建省,2020,1921.346259,718.7762564,25568.00193,219939.5,0.489,83541.0,0.3717,357.232,0.396109385,0.60350642,3,2183.906451,119.4385501,27.0143281
攀枝花市,四川省,2020,784.7043665,321.60489,11943.76609,50004.6,0.117,85806.0,0.3708,106.836,0.613270108,0.404389479,3,543.693841,101.7179276,26.5860102
盘锦市,辽宁省,2020,224.2447155,118.1820644,28955.45163,52495.3,0.91,93802.0,0.3712,130.184,1.637016807,0.337182184,1,395.3600671,122.0524321,41.1796147
平顶山市,河南省,2020,448.8695044,619.8236883,28196.94487,182677.756,0.738,49379.0,0.4654,572.684,0.283875006,0.505660858,3,784.1409698,113.3002154,33.7419956
平凉市,甘肃省,2020,349.0099487,521.8250418,33462.27696,52002.4,0.46,25623.0,0.5242,234.368,0.216494307,0.575230909,2,654.2052484,106.495648,35.22678
萍乡市,江西省,2020,769.6613264,237.5019603,14008.74339,59277.2,0.616,53302.0,0.4849,200.664,0.348547054,0.561022171,3,633.901673,113.9513109,27.5440835
