城市,省份,年份,单位面积建材碳排放（kgco2/m2),施工面积(万平方米),建筑面积(万平方米),电力消费量（亿千瓦小时）,电网因子（kgco2/kwh),人均地区生产总值(元）,第三产业比重,总人口（万人）,城镇化率,能源结构,气候区,co2总量（万吨）,经度,纬度
潮州市,广东省,2015,275.474897,113.1948426,10147.13333,97875.9,0.5745,33954.0,0.3973,272.8,0.295060198,0.588396006,4,190.8689461,116.6204223,23.656593
郴州市,湖南省,2015,474.6520785,1776.014345,60843.97983,38500.0,0.5005,42682.0,0.3558,528.27,0.485818083,0.277265372,3,1840.144059,113.0094337,25.7733598
成都市,四川省,2015,556.3789337,7572.54383,283223.4182,732908.0,0.2315,74273.0,0.5281,1228.05,0.682143305,0.320473246,3,14478.16203,104.063315,30.659867
承德市,河北省,2015,658.2498147,509.1889157,43190.7748,34728.0,0.8815,38505.0,0.3582,382.35,0.323215161,0.323187745,2,1137.528801,117.9567031,40.9507147
池州市,安徽省,2015,343.9123395,288.6209437,10808.02344,12050.0,0.7925,38014.0,0.4091,161.61,0.199081157,0.447582853,3,303.0772628,117.4859885,30.6671088
赤峰市,内蒙古自治区,2015,244.0242868,1111.167741,84628.85136,60285.0,0.9125,43269.0,0.377,462.63,0.267809497,0.415937793,1,1033.583555,118.9759212,43.2564906
崇左市,广西壮族自治区,2015,321.4337585,95.08704459,8739.72419,15428.0,0.4785,33355.0,0.3705,248.8,0.18146587,0.367285829,4,264.3444079,107.328244,22.4910206
滁州市,安徽省,2015,343.9123395,1165.422617,43641.7219,30883.0,0.7925,32634.0,0.2981,449.06,0.240551598,0.447582853,3,1223.795793,118.3139455,32.3027377
达州市,四川省,2015,556.3789337,256.0702792,9577.37603,47791.0,0.2315,24342.0,0.2979,682.8,0.223975004,0.320473246,3,489.5880534,107.650683,31.345115
大连市,辽宁省,2015,442.6222535,2601.961722,264739.3966,307432.0,0.7585,110682.0,0.5083,593.56,0.69530112,0.285487719,1,4870.384461,121.6098013,38.9130495
大庆市,黑龙江省,2015,130.7739527,204.9444227,50529.20563,77539.0,0.7805,110113.0,0.2859,275.48,0.570955326,0.267162693,1,567.8061351,124.5598093,46.3240228
大同市,山西省,2015,300.9520981,1148.109901,67904.68525,104702.0,0.8325,30989.0,0.5285,316.22,0.537057918,0.267011245,2,1128.99432,113.2952665,40.0923194
丹东市,辽宁省,2015,442.6222535,247.9800267,25230.99478,58793.276,0.7585,40850.0,0.4318,238.15,0.436127128,0.285487719,1,464.1721124,124.3821748,40.1237658
儋州市,海南省,2015,206.2317125,92.38262304,2910.832197,57458.71323,0.4145,25813.0,0.4229,96.15,11.64281738,0.449985433,4,55.06058641,109.404444,19.568889
德阳市,四川省,2015,556.3789337,357.8004138,13382.22115,46610.0,0.2315,45701.0,0.3075,389.99,0.281638758,0.320473246,3,684.0887924,104.39013,31.1244028
德州市,山东省,2015,500.898581,799.5202847,53176.28625,64761.0,0.8715,48062.0,0.4032,587.27,0.414388936,0.407342476,2,1391.85345,116.3534091,37.4363704
定西市,甘肃省,2015,271.8187863,279.8267615,12645.98307,10700.0,0.5565,10987.0,0.5295,300.87,0.118860067,0.442574149,2,269.8835114,104.59362,35.1773165
东莞市,广东省,2015,275.474897,1281.638062,114889.972,845497.0,0.5745,75616.0,0.531,195.01,0.508006378,0.588396006,4,2161.095864,113.7452332,23.0183568
东营市,山东省,2015,500.898581,722.6481495,48063.50207,44615.0,0.8715,163938.0,0.3194,190.62,0.377931964,0.407342476,2,1258.029771,118.6689349,37.4334738
鄂尔多斯市,内蒙古自治区,2015,244.0242868,762.6479481,58084.85745,28738.0,0.9125,207163.0,0.4087,157.32,0.323121705,0.415937793,1,709.3981839,108.8134284,39.4602947
鄂州市,湖北省,2015,1228.155446,134.0164465,3923.851174,54063.0,0.3365,68921.0,0.3054,110.29,0.49768965,0.355719514,3,220.031235,114.8898988,30.3925379
防城港市,广西壮族自治区,2015,321.4337585,170.0963869,15634.04892,36317.0,0.4785,67972.0,0.3093,95.61,0.455367098,0.367285829,4,472.8722915,108.0271898,21.8615
佛山市,广东省,2015,275.474897,2106.380553,188822.4218,712566.0,0.5745,108299.0,0.3783,388.97,0.701608053,0.588396006,4,3551.775214,113.1159558,23.0239788
福州市,福建省,2015,1283.793867,4311.503928,163124.4023,481105.0,0.5345,75259.0,0.4866,678.36,0.521198294,0.500711413,3,10123.95164,119.2918215,26.0774954
抚顺市,辽宁省,2015,442.6222535,224.5134768,22843.3654,77364.0,0.7585,58597.0,0.4307,215.76,0.674054596,0.285487719,1,420.247131,123.924157,41.8692972
抚州市,江西省,2015,539.2015787,426.3230208,24791.31909,43285.0,0.6175,27735.0,0.3384,399.28,0.22377988,0.419708433,3,1095.176066,116.415177,27.502232
阜新市,辽宁省,2015,442.6222535,125.4465978,12763.69915,52668.0,0.7585,29491.0,0.3928,189.47,0.455880197,0.285487719,1,234.8125092,122.015278,42.330278
阜阳市,安徽省,2015,343.9123395,922.6991581,34552.42714,84609.0,0.7925,16121.0,0.3667,1042.65,0.150605158,0.447582853,3,968.9149082,115.8090001,32.8926763
赣州市,江西省,2015,539.2015787,1063.293245,61832.08701,96923.0,0.6175,23148.0,0.4093,960.63,0.228267946,0.419708433,3,2731.481193,114.9287362,25.8332103
固原市,宁夏回族自治区,2015,468.4273365,397.0082566,11717.05169,14567.0,0.7625,17796.0,0.5196,149.77,0.183394333,0.442742164,7,286.2827304,106.232668,35.93495
广安市,四川省,2015,556.3789337,571.3783742,21370.32678,17016.0,0.2315,31046.0,0.3203,467.39,0.207457016,0.320473246,3,1092.434572,106.6286646,30.4593051
广元市,四川省,2015,556.3789337,269.1674286,10067.22719,38356.0,0.2315,23263.0,0.3636,305.31,0.239633591,0.320473246,3,514.6288659,105.8395358,32.2685578
广州市,广东省,2015,275.474897,4762.772064,426949.5149,1613512.0,0.5745,136188.0,0.6711,854.19,1.352836809,0.588396006,4,8030.977945,113.2592945,23.1301964
贵港市,广西壮族自治区,2015,321.4337585,139.5398296,12825.50772,75844.0,0.4785,20240.0,0.3961,548.94,0.116121446,0.367285829,4,387.9242835,110.0412939,23.3594346
贵阳市,贵州省,2015,644.7900108,5071.163418,413179.4085,475256.2,0.4785,63003.0,0.5717,391.79,0.520084427,0.413966526,5,10480.7535,106.6246178,26.6499922
桂林市,广西壮族自治区,2015,321.4337585,405.4172559,37263.06789,92620.0,0.4785,39329.0,0.3616,528.97,0.214296294,0.367285829,4,1127.070306,110.2910622,25.2779894
哈尔滨市,黑龙江省,2015,130.7739527,2627.820136,647891.0833,407410.0,0.7805,59027.0,0.5592,961.37,0.51628097,0.267162693,1,7280.47329,126.6276177,45.7593633
海东市,青海省,2015,254.6699166,405.7460373,14265.25906,12584.0,0.8555,26531.0,0.3599,170.23,0.727157404,0.504664814,6,238.5079609,102.356454,36.3098978
海口市,海南省,2015,206.2317125,1572.171167,49536.65854,123863.0,0.6695,52534.0,0.7584,164.8,0.686543094,0.449985433,4,937.0232575,110.1956502,20.0462328
邯郸市,河北省,2015,658.2498147,1321.517304,112094.6558,98047.0,0.8815,33450.0,0.4003,1049.7,0.526180846,0.323187745,2,2952.271637,114.4857072,36.6107711
汉中市,陕西省,2015,570.8337652,335.5335331,15105.5095,38289.0,0.7525,31001.0,0.3798,385.21,0.207802534,0.350504894,2,444.735589,107.045009,33.171124
杭州市,浙江省,2015,1943.620066,11099.89458,352454.0477,782675.0,0.6485,112230.0,0.5824,723.55,0.609589242,0.562749137,3,24538.67405,120.2052342,30.2489634
合肥市,安徽省,2015,343.9123395,4387.856649,164312.5994,249159.0,0.7925,73102.0,0.4275,717.72,0.38459798,0.447582853,3,4607.633686,117.281428,31.8665676
河池市,广西壮族自治区,2015,321.4337585,80.38292366,7388.226077,5450.0,0.4785,17841.0,0.4485,424.54,0.136028981,0.367285829,4,223.4665769,107.8857367,24.7169004
河源市,广东省,2015,275.474897,286.5182066,25684.37198,52826.0,0.5745,26401.0,0.4268,366.41,0.200786825,0.588396006,4,483.1265002,114.6954482,23.746777
菏泽市,山东省,2015,500.898581,963.1285749,64057.91294,83883.0,0.8715,28350.0,0.3596,1003.06,0.261321237,0.407342476,2,1676.672695,115.4464761,35.2477266
贺州市,广西壮族自治区,2015,321.4337585,43.11824492,3963.122104,49829.0,0.4785,23178.0,0.3766,239.79,0.143301149,0.367285829,4,119.86982,111.3590955,24.3705146
鹤壁市,河南省,2015,334.531679,247.44571,13880.73432,28095.0,0.7895,44778.0,0.2609,168.74,0.349064109,0.411990279,3,365.9418646,114.2912899,35.7494986
鹤岗市,黑龙江省,2015,130.7739527,23.17886741,5714.767653,37059.0,0.7805,24981.0,0.3493,105.61,0.838246777,0.267162693,1,64.21791306,130.2684769,47.3272338
黑河市,黑龙江省,2015,130.7739527,103.5887645,25539.88987,17617.0,0.7805,26575.0,0.3651,168.0,0.496581593,0.267162693,1,286.9965196,127.11731,49.249879
衡水市,河北省,2015,658.2498147,615.3356926,52194.43021,40022.0,0.8815,27543.0,0.4,452.26,0.33689918,0.323187745,2,1374.66086,115.6677229,37.7364305
衡阳市,湖南省,2015,474.6520785,1287.345467,44102.80912,88760.0,0.5005,35538.0,0.4016,799.27,0.589349939,0.277265372,3,1333.829943,112.5666191,26.8971308
呼和浩特市,内蒙古自治区,2015,244.0242868,6599.277169,502614.7052,120922.0,0.9125,101492.0,0.6786,238.58,0.507023083,0.415937793,1,6138.50106,111.6601939,40.8184528
呼伦贝尔市,内蒙古自治区,2015,244.0242868,867.8471612,66097.0488,28072.0,0.9125,63131.0,0.3906,259.3,0.712120582,0.415937793,1,807.2521555,119.7370167,49.2125235
葫芦岛市,辽宁省,2015,442.6222535,281.6458571,28656.36094,27393.274,0.7585,28176.0,0.4437,280.1,0.346703508,0.285487719,1,527.1882343,120.8404789,40.7515443
湖州市,浙江省,2015,1943.620066,1452.046631,46106.7183,95636.0,0.6485,70894.0,0.4487,263.71,0.334056349,0.562749137,3,3210.057421,120.0851114,30.8942995
怀化市,湖南省,2015,474.6520785,1071.061421,36693.19433,55200.0,0.5005,26060.0,0.4368,518.03,0.184640635,0.277265372,3,1109.736144,110.143549,27.659483
淮安市,江苏省,2015,1150.147111,486.7580246,38219.82632,143722.0,0.7335,56460.0,0.4593,564.45,0.257280268,0.526961882,3,2033.532136,119.0196971,33.5978169
淮北市,安徽省,2015,343.9123395,515.1685768,19291.5801,45473.0,0.7925,35057.0,0.341,216.5,0.535010301,0.447582853,3,540.9721142,116.7928916,33.9566098
淮南市,安徽省,2015,343.9123395,403.7547816,15119.45421,84137.0,0.7925,26398.0,0.3953,246.2,0.514318245,0.447582853,3,423.9778737,117.0130019,32.5866826
黄冈市,湖北省,2015,1228.155446,1271.734835,37234.96896,26167.0,0.3365,25262.0,0.372,744.42,0.22435374,0.355719514,3,2087.963035,114.8673226,30.4560187
黄山市,安徽省,2015,343.9123395,352.752039,13209.54833,29960.0,0.7925,38794.0,0.4973,147.69,0.277153718,0.447582853,3,370.4205282,118.3324811,29.7172627
黄石市,湖北省,2015,1228.155446,827.1259134,24217.31863,53438.0,0.3365,50053.0,0.358,267.97,0.251206422,0.355719514,3,1357.994045,115.0334144,30.2024971
惠州市,广东省,2015,275.474897,1360.145772,121927.6442,252564.0,0.5745,66231.0,0.402,357.07,0.782353635,0.588396006,4,2293.475429,114.4127007,23.1125153
鸡西市,黑龙江省,2015,130.7739527,86.30612909,21278.84276,38538.3,0.7805,28222.0,0.3761,181.7,0.652339616,0.267162693,1,239.1143362,130.9619259,45.2928513
吉安市,江西省,2015,539.2015787,317.807654,18480.98877,25485.0,0.6175,27168.0,0.3416,530.36,0.23877871,0.419708433,3,816.4122494,114.961355,27.0937349
吉林市,吉林省,2015,331.3727913,1687.892269,88268.07513,78102.0,0.7585,56076.0,0.4403,426.24,0.401310525,0.329735137,1,1561.144981,126.5438702,43.8349669
济南市,山东省,2015,500.898581,3778.766845,251326.6908,364210.0,0.8715,85919.0,0.5718,625.73,0.74652389,0.407342476,2,6578.306732,117.1138479,36.6519754
济宁市,山东省,2015,500.898581,1149.400301,76446.89019,107096.0,0.8715,48529.0,0.4143,867.44,0.217655259,0.407342476,2,2000.945823,116.5849266,35.4125047
佳木斯市,黑龙江省,2015,130.7739527,286.4180265,70616.58554,43694.0,0.7805,35069.0,0.4492,237.55,0.539944953,0.267162693,1,793.5317804,130.3747185,46.8037423
嘉兴市,浙江省,2015,1943.620066,2058.327821,65357.91547,83976.0,0.6485,76850.0,0.4344,349.48,0.480477614,0.562749137,3,4550.370734,120.7510971,30.7474425
嘉峪关市,甘肃省,2015,271.8187863,233.6861431,10560.78766,7000.0,0.5565,78336.0,0.4068,20.25,0.971331134,0.442574149,2,225.3824349,98.2885388,39.7722294
江门市,广东省,2015,275.474897,692.9677072,62119.75348,147087.0,0.5745,49608.0,0.4379,391.41,0.560186789,0.588396006,4,1168.480939,113.0761073,22.5816619
焦作市,河南省,2015,334.531679,354.8671895,19906.65822,55938.7,0.7895,54590.0,0.3313,371.68,0.296878932,0.411990279,3,524.8050614,113.143889,35.1375
揭阳市,广东省,2015,275.474897,108.4458605,9721.419987,124225.2857,0.5745,31255.0,0.3152,701.68,0.374987653,0.588396006,4,182.8612208,116.3680354,23.553156
金昌市,甘肃省,2015,271.8187863,171.443163,7747.891324,14028.16667,0.5565,47739.0,0.3378,45.69,0.534573229,0.442574149,2,165.3511715,102.058389,38.449693
金华市,浙江省,2015,1943.620066,1572.510993,49931.81334,93718.0,0.6485,62480.0,0.5032,478.09,0.250845145,0.562749137,3,3476.369473,119.6486487,29.1080344
锦州市,辽宁省,2015,442.6222535,330.6035051,33637.60954,54785.0,0.7585,43207.0,0.4123,302.56,0.452723609,0.285487719,1,618.8277714,121.615278,41.494444
晋城市,山西省,2015,300.9520981,615.4185404,36398.78224,17063.0,0.8325,44994.0,0.3987,219.44,0.294677605,0.267011245,2,605.1720622,112.8454497,35.4913132
晋中市,山西省,2015,300.9520981,980.8422218,58011.6784,34706.0,0.8325,31434.0,0.4609,329.66,0.317377407,0.267011245,2,964.5115821,112.7383414,37.6866796
荆门市,湖北省,2015,1228.155446,750.6629359,21978.56845,39894.0,0.3365,48000.0,0.3298,299.09,0.259217726,0.355719514,3,1232.455398,112.1937979,31.0375248
荆州市,湖北省,2015,1228.155446,720.2550632,21088.26006,112603.9,0.3365,27875.0,0.341,643.19,0.264740001,0.355719514,3,1182.531064,112.2337264,30.3375612
景德镇市,江西省,2015,539.2015787,106.3353317,6183.55803,36972.0,0.6175,47216.0,0.3591,166.73,0.426834457,0.419708433,3,273.1635511,117.2735595,29.3582395
九江市,江西省,2015,539.2015787,515.1099416,29954.41087,49961.0,0.6175,39505.0,0.3928,516.59,0.295098349,0.419708433,3,1323.259717,115.3820227,29.388607
酒泉市,甘肃省,2015,271.8187863,378.5777212,17108.75482,16500.0,0.5565,48920.0,0.4849,111.54,0.30317727,0.442574149,2,365.1254947,96.4560478,40.2773513
开封市,河南省,2015,334.531679,603.4020016,33848.48689,94857.6,0.7895,35326.0,0.4138,553.84,0.190681627,0.411990279,3,892.3575744,114.497222,34.604167
克拉玛依市,新疆维吾尔自治区,2015,221.9766988,643.2214764,46131.55368,30713.0,0.7735,131014.0,0.3396,29.97,0.945800215,0.350513804,7,679.9354334,84.8867252,45.5778068
昆明市,云南省,2015,227.1022862,10102.80823,289014.0617,243084.7,0.2895,59656.0,0.5528,555.57,0.438213856,0.433013509,5,6724.983162,102.7086139,25.0363006
来宾市,广西壮族自治区,2015,321.4337585,156.6538433,14398.50602,41426.0,0.4785,25667.0,0.3641,265.84,0.156811191,0.367285829,4,435.5016777,109.2169807,23.7532648
莱芜区,山东省,2015,500.898581,118.6771272,7893.244246,52519.0,0.8715,49377.0,0.4039,128.32,0.580366552,0.407342476,2,206.6003479,117.6698329,36.2150252
兰州市,甘肃省,2015,271.8187863,3048.835832,137783.5562,146989.0,0.5565,56972.0,0.5998,321.9,0.760871975,0.442574149,2,2940.499742,103.733224,36.474436
廊坊市,河北省,2015,658.2498147,2597.973926,220367.1433,74474.0,0.8815,54460.0,0.471,461.13,0.297739104,0.323187745,2,5803.877644,116.6926134,39.5302055
乐山市,四川省,2015,556.3789337,474.0247063,17729.16745,88739.0,0.2315,39973.0,0.301,353.79,0.323815871,0.320473246,3,906.3013244,103.5966083,29.2233495
丽江市,云南省,2015,227.1022862,341.1514568,9759.421927,12679.0,0.2895,20724.0,0.4483,120.86,0.171577501,0.433013509,5,227.0891172,100.2249797,26.8595868
丽水市,浙江省,2015,1943.620066,710.647146,22565.12089,34595.0,0.6485,51676.0,0.4605,266.38,0.191594975,0.562749137,3,1571.036422,119.9184297,28.4704064
连云港市,江苏省,2015,1150.147111,352.4672874,27675.43179,82880.0,0.7335,48416.0,0.4253,530.56,0.580395769,0.526961882,3,1472.504858,119.2171662,34.5933134
辽阳市,辽宁省,2015,442.6222535,199.5030749,20298.65513,44681.4,0.7585,55674.0,0.3767,178.96,0.464254631,0.285487719,1,373.4323482,123.1695757,41.2742898
辽源市,吉林省,2015,331.3727913,198.1553601,10362.50508,18500.5,0.7585,59855.0,0.3419,120.8,0.451872754,0.329735137,1,183.2754681,125.1374905,42.8863846
聊城市,山东省,2015,500.898581,709.5182313,47190.22805,71182.0,0.8715,44743.0,0.3705,622.3,0.433043314,0.407342476,2,1235.172412,115.9642007,36.4441808
临沧市,云南省,2015,227.1022862,766.3501213,21923.20751,13296.0,0.2895,20077.0,0.3724,235.31,0.119694358,0.433013509,5,510.1246647,100.0879344,23.88848
临汾市,山西省,2015,300.9520981,928.9365411,54941.72933,55056.0,0.8325,26239.0,0.4364,430.59,0.302950299,0.267011245,2,913.4701107,111.381767,36.229963
临沂市,山东省,2015,500.898581,1462.345296,97260.93699,208581.0,0.8715,36656.0,0.4596,1124.04,0.109552524,0.407342476,2,2545.739469,118.3506988,35.1032403
柳州市,广西壮族自治区,2015,321.4337585,639.792154,58805.13996,132645.0,0.4785,58869.0,0.3611,381.62,0.362985259,0.367285829,4,1778.638498,109.3414252,25.0009993
六安市,安徽省,2015,343.9123395,635.2519009,23788.35488,69776.0,0.7925,21524.0,0.3617,717.73,0.134585474,0.447582853,3,667.0701191,116.5142252,31.7383487
六盘水市,贵州省,2015,644.7900108,387.7577679,31593.05114,68945.912,0.4785,41618.0,0.3933,333.4,0.230979964,0.413966526,3,801.3927473,104.8279652,26.5963778
龙岩市,福建省,2015,1283.793867,603.4326985,22830.68737,98729.0,0.5345,66863.0,0.3584,309.38,0.291706881,0.500711413,3,1416.935612,117.0123483,25.0767425
陇南市,甘肃省,2015,271.8187863,115.7787239,5232.293633,15375.0,0.5565,12172.0,0.5455,285.76,0.195617214,0.442574149,2,111.6646899,105.3513561,33.5363816
娄底市,湖南省,2015,474.6520785,986.3615081,33791.48365,50490.0,0.5005,33444.0,0.3502,447.7,0.177079194,0.277265372,3,1021.97782,111.9890658,27.6995215
泸州市,四川省,2015,556.3789337,610.4943046,22833.31567,74499.0,0.2315,31714.0,0.2799,505.68,0.194099066,0.320473246,3,1167.221433,105.5382725,28.5297899
洛阳市,河南省,2015,334.531679,1197.763667,67189.84635,127776.0,0.7895,51692.0,0.4432,728.45,0.294255077,0.411990279,3,1771.3456,112.4477046,34.6196539
漯河市,河南省,2015,334.531679,172.5803465,9681.080905,58954.0,0.7895,37987.0,0.2634,268.04,0.272666346,0.411990279,3,255.2251716,114.0107357,33.5826865
吕梁市,山西省,2015,300.9520981,557.1233385,32950.92648,28403.04,0.8325,25003.0,0.3743,387.48,0.230110256,0.267011245,2,547.8474527,111.3178885,37.6855567
马鞍山市,安徽省,2015,343.9123395,701.4324174,26266.6247,39811.0,0.7925,60802.0,0.3752,228.5,0.312914108,0.447582853,3,736.5654561,118.5048377,31.6866105
茂名市,广东省,2015,275.474897,228.7528129,20506.10468,105766.0,0.5745,40324.0,0.4304,785.84,0.387071976,0.588396006,4,385.7225941,110.9209511,21.6656961
眉山市,四川省,2015,556.3789337,605.1720275,22634.25528,44764.0,0.2315,34379.0,0.2836,349.16,0.280669064,0.320473246,3,1157.04562,103.7790009,29.9866838
梅州市,广东省,2015,275.474897,375.2016707,33634.23006,72787.0,0.5745,22155.0,0.437,543.79,0.234375693,0.588396006,4,632.6644026,116.1171428,24.2918414
绵阳市,四川省,2015,556.3789337,615.0791597,23004.79548,95624.0,0.2315,35754.0,0.3419,545.48,0.294573706,0.320473246,3,1175.987348,104.7160723,31.4602714
牡丹江市,黑龙江省,2015,130.7739527,344.5158303,84940.64392,81011.924,0.7805,47356.0,0.4711,262.0,0.573988028,0.267162693,1,954.4939038,130.013384,44.635006
南昌市,江西省,2015,539.2015787,1881.114146,109389.5913,247592.0,0.6175,75879.0,0.4122,520.38,0.529794623,0.419708433,3,4832.371441,116.0348483,28.6472124
南充市,四川省,2015,556.3789337,661.1984291,24729.71875,69692.0,0.2315,23881.0,0.29,742.33,0.208016355,0.320473246,3,1264.164091,106.231735,31.210219
南京市,江苏省,2015,1150.147111,2451.921744,192522.8111,653471.0,0.7335,118171.0,0.5732,653.4,1.052479294,0.526961882,3,10243.40927,118.7788631,32.0438284
南宁市,广西壮族自治区,2015,321.4337585,1393.906589,128117.9701,328045.0,0.4785,49066.0,0.4968,740.23,0.294553332,0.367285829,4,3875.095852,108.3627211,22.8193063
南平市,福建省,2015,1283.793867,477.047746,18048.95223,61072.0,0.5345,50932.0,0.3525,319.86,0.364715674,0.500711413,3,1120.167902,118.0753196,27.3856975
南通市,江苏省,2015,1150.147111,1185.519811,93086.00784,175631.0,0.7335,84236.0,0.458,766.77,0.622958792,0.526961882,3,4952.753756,120.8904588,31.9827896
南阳市,河南省,2015,334.531679,576.932445,32363.64853,257389.0,0.7895,28653.0,0.3825,1188.5,0.176283477,0.411990279,3,853.2123458,112.5292693,33.0010496
内江市,四川省,2015,556.3789337,384.1451118,14367.54862,49242.0,0.2315,32080.0,0.2417,420.43,0.219720604,0.320473246,3,734.4579703,104.9192806,29.6602202
宁波市,浙江省,2015,1943.620066,5517.643394,175201.2808,316098.0,0.6485,102374.0,0.4524,586.57,0.403902755,0.562749137,3,12197.9224,121.6203873,29.8622194
宁德市,福建省,2015,1283.793867,743.0797126,28114.18846,47343.0,0.5345,52006.0,0.3189,348.92,0.356458134,0.500711413,3,1744.844305,119.4385501,27.0143281
攀枝花市,四川省,2015,556.3789337,182.7885733,6836.540757,45846.0,0.2315,75078.0,0.2517,110.66,0.569824073,0.320473246,3,349.4786746,101.7179276,26.5860102
盘锦市,辽宁省,2015,442.6222535,694.4901392,70661.64687,35010.0,0.7585,87351.0,0.3689,129.54,1.282296912,0.285487719,1,1299.95532,122.0524321,41.1796147
平顶山市,河南省,2015,334.531679,381.0085088,21373.08375,69176.3,0.7895,33984.0,0.3802,562.29,0.264936406,0.411990279,3,563.4648673,113.3002154,33.7419956
平凉市,甘肃省,2015,271.8187863,598.8900457,27065.15038,19075.0,0.5565,18490.0,0.4502,233.08,0.19118342,0.442574149,2,577.6093309,106.495648,35.22678
